axis,stage,frequency_hz,input_psd,gain,phase_deg,coherence
Pitch,inner,7.32421875,0.06385436667344545,1.5890731366694786,-30.774008244871453,0.47183094904492207
Pitch,inner,7.568359375,0.06620551325612317,1.7214254801580193,-27.76257107130968,0.4996399345598572
Pitch,inner,7.8125,0.06648705020378777,1.3912498106535753,-26.12497006285957,0.39852907306616836
Pitch,inner,8.056640625,0.06298953168159203,1.0047351972040324,-32.33326961367193,0.2192170560981936
Pitch,inner,8.30078125,0.05795800899779681,1.1808308785671908,-22.252269317748535,0.29447082112954964
Pitch,inner,8.544921875,0.058822055357258436,1.4088158343442119,-25.794463979595502,0.3806743488822191
Pitch,inner,8.7890625,0.06049347956008808,1.5687303248491091,-17.942700963742237,0.4770165147281309
Pitch,inner,9.033203125,0.04448612718242136,1.4869191701515048,-21.499708284466337,0.3617370281425295
Pitch,inner,9.27734375,0.029255617676612923,1.4885411850434442,-24.584242076319065,0.33251176979832875
Pitch,inner,9.521484375,0.025021197951484046,1.5908901120721415,-55.30397819450082,0.3693725233955678
Pitch,inner,9.765625,0.023107163761824225,1.529451120445395,-61.723992907872805,0.35473642519287846
Pitch,inner,10.009765625,0.020092024560382327,1.4045603572094982,-44.802524088869916,0.300395827839175
Pitch,inner,10.25390625,0.021483236525758644,1.3761247922823931,-36.786477198703246,0.24987406709942228
Pitch,inner,10.498046875,0.0275568187957475,0.9396522199630231,-45.52647400521415,0.19367421757335734
Pitch,inner,10.7421875,0.021594276468067473,0.7788700920741459,-58.54081738612175,0.08613357536295085
Pitch,inner,10.986328125,0.013639459732120097,0.6614892366881786,-76.10024279094257,0.04516589347524737
Pitch,inner,11.23046875,0.011215976726294574,1.2874387461405705,-74.91924638342289,0.12172178068539695
Pitch,inner,11.474609375,0.011189017438453644,1.264761830186411,-73.44688626812633,0.12886010543679985
Pitch,inner,11.71875,0.01385032924068913,0.5614141047822764,-132.37358227217644,0.037305715052235636
Pitch,inner,11.962890625,0.013790103446380762,0.18876057331084017,-171.3111144444706,0.003999754901650635
Pitch,inner,12.20703125,0.010014925968298187,0.6712120661440137,-91.23340251517797,0.028820893658052977
Pitch,inner,12.451171875,0.010761760223338735,2.6989867475807614,-40.95703381841864,0.3188145187951586
Pitch,inner,12.6953125,0.011345150094005087,2.708411064727298,-52.15180660860136,0.3642181113933532
Pitch,inner,12.939453125,0.012012087581622775,2.1670714709152294,-84.52314389474945,0.37111592895108064
Pitch,inner,13.18359375,0.010197061312033708,1.9250787996691074,-105.8504934738215,0.2642405560475054
Pitch,inner,13.427734375,0.0068738425563157676,1.0176477865453495,-83.9047380844866,0.05495044660584112
Pitch,inner,13.671875,0.010569580444644655,1.1862443739119293,-58.88719613342069,0.11945740193585316
Pitch,inner,13.916015625,0.008781487991775675,1.1425871730776502,-53.802898409769426,0.11507351085925707
Pitch,inner,14.16015625,0.006527574375272483,0.9503909605134973,-26.44446146544764,0.07244279551020691
Pitch,inner,14.404296875,0.008326068259644841,1.2031023501553983,-75.28727147499043,0.14384441254336636
Pitch,inner,14.6484375,0.007365565299267472,2.1658846908775367,-65.76597766268948,0.31852765825791113
Pitch,inner,14.892578125,0.006206132953684757,2.197883733203563,-72.89396176380286,0.24613817271034572
Pitch,inner,15.13671875,0.00520429977120759,1.6900728776175773,-69.28962448891434,0.11762205797914924
Pitch,inner,15.380859375,0.0049875161750075675,1.1116789533062357,-87.80661685057339,0.050525516680755396
Pitch,inner,15.625,0.0054577640943612934,1.9238010035042163,-76.52148963262661,0.20013319094778245
Pitch,inner,15.869140625,0.004882896337114825,1.5653538995939325,-84.29563434255626,0.16366967247893136
Pitch,inner,16.11328125,0.0035898345687657976,1.2230974184446581,-107.52231452363044,0.07961093188007778
Pitch,inner,16.357421875,0.0035592365700630934,1.7852308187387829,-136.68015696944298,0.13917567485416002
Pitch,inner,16.6015625,0.0040058074514614265,1.3152627684133333,-119.14344043100728,0.07679577449680369
Pitch,inner,16.845703125,0.004262524818014597,1.306476708761636,-53.82333899893708,0.11934243907382093
Pitch,inner,17.08984375,0.004540460071744025,1.350145693572916,-40.122538429356155,0.12583511064363626
Pitch,inner,17.333984375,0.004377085614514316,1.5559225933115284,-83.68981263021116,0.1279564196407314
Pitch,inner,17.578125,0.003055931293412541,1.9489866757603054,-91.54428192830704,0.12437487289010764
Pitch,inner,17.822265625,0.002312985215243119,0.6582280771684565,-107.1525294626682,0.013539488565102096
Pitch,inner,18.06640625,0.00274490915576186,0.43900157924540106,95.84011042804788,0.0072111702994489425
Pitch,inner,18.310546875,0.002703125357192024,0.555822676478185,-91.17518124177666,0.010514902396619629
Pitch,inner,18.5546875,0.002804074821972124,1.5651110637861732,-112.39644389504758,0.08524422437937988
Pitch,inner,18.798828125,0.0028828950196099624,1.643502602713378,-109.2864421689345,0.10183786748708998
Pitch,inner,19.04296875,0.0025406493087602594,1.8882956212868829,-110.04165162886027,0.11518005180840415
Pitch,inner,19.287109375,0.002343437883328693,1.6381436737216897,-129.29194091503655,0.10778711524365184
Pitch,inner,19.53125,0.002280097302343452,1.2942827581997847,-128.3530114170609,0.07061136980541327
Pitch,inner,19.775390625,0.0021083471107338422,0.8911510872977111,-127.47422965254394,0.028226933890249026
Pitch,inner,20.01953125,0.0024366828738539487,0.9624380686015227,-94.84933888527976,0.026560422720498144
Pitch,inner,20.263671875,0.0024186191859483772,0.8040775709987507,-92.07962523890217,0.018970119058927773
Pitch,inner,20.5078125,0.002333114563478297,1.0238167359631103,-172.9213234894769,0.03400146004193839
Pitch,inner,20.751953125,0.0019218617899754266,1.4562935234014251,175.69578202923546,0.06202901476158011
Pitch,inner,20.99609375,0.0016536103402332982,1.4947406530309222,-158.003410906443,0.059550474657783715
Pitch,inner,21.240234375,0.0016400347008569945,1.0578812733022072,-119.66155123220415,0.026464778705845803
Pitch,inner,21.484375,0.0013937715342131512,0.7638127161832432,24.522127365888316,0.014279296467237074
Pitch,inner,21.728515625,0.001200872303225479,0.448039878190892,-9.904359082276791,0.0037845196824362807
Pitch,inner,21.97265625,0.0013697341078523486,2.180595175643967,-66.36191993383731,0.0763823471975181
Pitch,inner,22.216796875,0.0012388239003502022,3.107988170687507,-54.28174069893945,0.11474287867010168
Pitch,inner,22.4609375,0.0010422253519220396,1.3380905689860783,-7.165994556977779,0.018556818693433935
Pitch,inner,22.705078125,0.0009536099609090382,0.6178347029247118,-2.0223073818420754,0.003772552903909219
Pitch,inner,22.94921875,0.0009681753661295947,0.5847803260203492,-114.85943559278415,0.0035662754575726866
Pitch,inner,23.193359375,0.0008653208343367092,1.5122123249941457,-120.80024761733378,0.02298236098081042
Pitch,inner,23.4375,0.0008457214814748241,1.7887186074500665,-79.22249776647735,0.038693589001137674
Pitch,inner,23.681640625,0.0009616175860386797,1.6780722102849417,-150.75805653159523,0.041537931574918814
Pitch,inner,23.92578125,0.0009377169394159054,1.5363725920704225,-131.74118207060954,0.028697030384452912
Pitch,inner,24.169921875,0.0011095240021153255,0.9764736809041907,-121.98093649018814,0.020169520127333137
Pitch,inner,24.4140625,0.001085006863793504,1.4500564059893366,-149.16254804593305,0.04870122294807804
Pitch,inner,24.658203125,0.0009443351734053285,1.6519160512124398,-131.35538065485886,0.060570331303963235
Pitch,inner,24.90234375,0.0008962602962701164,0.33496751315244605,-44.47243311528033,0.002172186077466901
Pitch,inner,25.146484375,0.000752180166839253,0.7162627398617206,-109.82567918472523,0.008289718400143824
Pitch,inner,25.390625,0.0007922553705984474,0.05841629589976143,178.83077102712576,7.166974524202688e-05
Pitch,inner,25.634765625,0.000737775445872189,0.9894994675514145,-151.2535640154988,0.018582155684849014
Pitch,inner,25.87890625,0.0008965132894509687,1.3155120266515927,124.8499650058161,0.03199852985806759
Pitch,inner,26.123046875,0.0008380087817380053,1.5106983667093474,150.59559850710338,0.0332191362678092
Pitch,inner,26.3671875,0.0007653354646330994,0.7554483169348977,163.76141481423403,0.006090460536353697
Pitch,inner,26.611328125,0.0005564807662161594,2.237956022185392,-147.81751358784723,0.03627213886287775
Pitch,inner,26.85546875,0.0006282999907895718,0.4320108219325756,-101.4540170860987,0.0014107210631437083
Pitch,inner,27.099609375,0.0007326031109642189,2.0939392253582247,29.030851172034684,0.03529776312634821
Pitch,inner,27.34375,0.0007121373524554025,1.8506508801423607,-23.316150993612332,0.02937113066268127
Pitch,inner,27.587890625,0.0006337350448151417,3.8095629568806624,-78.98390843083007,0.09568351986667233
Pitch,inner,27.83203125,0.00043575285191772237,2.6968176566840913,-104.12803896368331,0.03475587249195475
Pitch,inner,28.076171875,0.0004876731530827114,0.9379149380690478,46.11273013004675,0.004875196493965804
Pitch,inner,28.3203125,0.0003968606131103725,1.0607822785901748,70.5019939542935,0.004866552222186621
Pitch,inner,28.564453125,0.0004729153728699326,2.4857121925109835,18.624789941152805,0.02694158256277784
Pitch,inner,28.80859375,0.0005507454097156475,1.6048495877098403,-112.43954617878097,0.013288907266681875
Pitch,inner,29.052734375,0.0004946648923040346,2.1617655141721968,-106.38131119244815,0.01811726307777913
Pitch,inner,29.296875,0.000500607657311141,0.2696555713403724,46.47639079270206,0.0002962600915886513
Pitch,inner,29.541015625,0.0006399725390743664,1.2510903252795624,-18.276826378804145,0.007365149644295379
Pitch,inner,29.78515625,0.0006148473888182835,1.5233818825522003,-125.48793856092695,0.011679567426412562
Pitch,rc_to_gyro,0.732421875,277.5742207208104,1.019716355381524,-4.200484479892993,0.9916966371894362
Pitch,rc_to_gyro,0.9765625,123.70047983671975,1.0219378678948696,-6.900653349229827,0.9824771870239039
Pitch,rc_to_gyro,1.220703125,70.5661127274469,0.9941852804247084,-9.771106359993256,0.9691624226992929
Pitch,rc_to_gyro,1.46484375,38.32618263718642,0.9762523950640942,-8.744058700835396,0.9534783593126723
Pitch,rc_to_gyro,1.708984375,21.66314494158519,1.0008541697396565,-6.66272795904121,0.9522128802444025
Pitch,rc_to_gyro,1.953125,10.57960707443866,1.058254373016114,-7.269690619060243,0.9306289447800142
Pitch,rc_to_gyro,2.197265625,4.650019182576942,1.00514529097002,-14.489995273192212,0.7987363740268169
Pitch,rc_to_gyro,2.44140625,4.824379662803146,1.0139178516129004,-19.96101944565316,0.8674034493994727
Pitch,rc_to_gyro,2.685546875,4.51828984887203,1.0239742777683403,-20.649506491450282,0.8873699128034963
Pitch,rc_to_gyro,2.9296875,2.574617554643631,1.048334220511268,-21.652640291631847,0.8547319339118779
Pitch,rc_to_gyro,3.173828125,1.7227793020174975,0.9981647216177552,-30.355760055611142,0.8048114937392902
Pitch,rc_to_gyro,3.41796875,2.0312803910759394,1.0135452631333335,-32.70690312681907,0.8279243708435751
Pitch,rc_to_gyro,3.662109375,1.833623199074948,1.0619101617689892,-33.114009795259975,0.80848163923291
Pitch,rc_to_gyro,3.90625,1.6202342547067863,1.0209541521634502,-41.160309808467744,0.7635014646613657
Pitch,rc_to_gyro,4.150390625,1.5431163541252286,0.9617481262348563,-50.74719634088165,0.7865087301330028
Pitch,rc_to_gyro,4.39453125,1.1168273260846653,0.8913473762717014,-48.56471825341289,0.7025813563110398
Pitch,rc_to_gyro,4.638671875,0.5496043232528494,0.8402209303189199,-33.47832092206424,0.47248809628899346
Pitch,rc_to_gyro,4.8828125,0.45034974402510963,1.0882352054904871,-27.370795366894363,0.5534713110122264
Pitch,rc_to_gyro,5.126953125,0.4493218492896711,1.0865753785576726,-33.381944803135916,0.624855802035463
Pitch,rc_to_gyro,5.37109375,0.2935128396564525,1.0910290562294531,-55.52450406333701,0.5148984161001091
Pitch,rc_to_gyro,5.615234375,0.22784474350258616,1.194383779190289,-54.03141316119131,0.5751476831378619
Pitch,rc_to_gyro,5.859375,0.20441372120668375,1.109135271643187,-52.991514289604815,0.5326217859201198
Pitch,rc_to_gyro,6.103515625,0.13926905252867625,0.9249377314544546,-66.09329280038403,0.31877815246942687
Pitch,rc_to_gyro,6.34765625,0.09935106869105707,1.1456500866355654,-74.50916815050056,0.3151689002701702
Pitch,rc_to_gyro,6.591796875,0.10611221217192368,1.533700000907546,-68.28441289879015,0.5357854142389458
Pitch,rc_to_gyro,6.8359375,0.11506476541113697,1.0297749089131054,-64.21222175576925,0.3163143629021608
Pitch,rc_to_gyro,7.080078125,0.10675349188140132,0.9859403535576193,-63.66981121767449,0.3247872624272055
Pitch,rc_to_gyro,7.32421875,0.0773008477527874,1.4225561075267235,-73.00849411535651,0.45775291291974624
Pitch,rc_to_gyro,7.568359375,0.08019125977346818,1.5281735019195546,-69.99950568796878,0.47693467436562736
Pitch,rc_to_gyro,7.8125,0.08115446045123924,1.26639311459226,-72.736524274402,0.4030530233966194
Pitch,rc_to_gyro,8.056640625,0.07853303448050208,0.9313554133322955,-80.45193334138673,0.23484752843489057
Pitch,rc_to_gyro,8.30078125,0.07650050803601034,1.031071607801626,-69.75388153281979,0.29634348373995306
Pitch,rc_to_gyro,8.544921875,0.07804965968606686,1.2410570945024424,-74.98678777906233,0.39197602684857374
Pitch,rc_to_gyro,8.7890625,0.07539896476515809,1.399888235340985,-69.02899668001862,0.47345681908926057
Pitch,rc_to_gyro,9.033203125,0.05543209485224681,1.2965714342154917,-72.91375112699878,0.34272661810904453
Pitch,rc_to_gyro,9.27734375,0.04057756798466621,1.2598087051063522,-76.09706281058469,0.3303476822418978
Pitch,rc_to_gyro,9.521484375,0.036106924855093384,1.373246927200099,-107.65269287452514,0.39715853166231335
Pitch,rc_to_gyro,9.765625,0.031798646079004865,1.312169383986795,-116.62173831909494,0.3593158448661746
Pitch,rc_to_gyro,10.009765625,0.03082732180978519,1.0369445664654116,-103.68571337858161,0.25120961597681324
Pitch,rc_to_gyro,10.25390625,0.03046694571726402,1.088406968452611,-90.79750103619226,0.22167534012380263
Pitch,rc_to_gyro,10.498046875,0.03573740660104054,0.8292403186846021,-102.71299417247994,0.19561055914046707
Pitch,rc_to_gyro,10.7421875,0.026731024903956485,0.7606976281062653,-112.9331733904554,0.10170527937936358
Pitch,rc_to_gyro,10.986328125,0.01763700820153385,0.5443660201082664,-128.81394899563878,0.03955257905605462
Pitch,rc_to_gyro,11.23046875,0.015690287038156173,0.8897727416415825,-126.5806567122376,0.08133306326136935
Pitch,rc_to_gyro,11.474609375,0.015304215993229281,0.9843474543460248,-137.16183130424912,0.10676206425237722
Pitch,rc_to_gyro,11.71875,0.020161462313134898,0.4645237531319249,157.72853681579863,0.037178041964290524
Pitch,rc_to_gyro,11.962890625,0.021399222043006236,0.26072533210520926,130.0706074260561,0.011841527381202411
Pitch,rc_to_gyro,12.20703125,0.015855197356595095,0.5357258828613013,-166.18385855871028,0.029066791829133184
Pitch,rc_to_gyro,12.451171875,0.016821306941255658,2.1213484904636744,-114.27296457828056,0.3078485053161831
Pitch,rc_to_gyro,12.6953125,0.020431540460901523,2.1162442299329363,-125.32115802861529,0.4004560132893136
Pitch,rc_to_gyro,12.939453125,0.02267787684600064,1.638043405461485,-154.22387833596144,0.4003112909108852
Pitch,rc_to_gyro,13.18359375,0.016634839009861156,1.5174853424628103,-174.23727442582702,0.2678520862397505
Pitch,rc_to_gyro,13.427734375,0.00984391295608849,1.1330179662360322,-163.77098183290883,0.0975479212957817
Pitch,rc_to_gyro,13.671875,0.020155429890162873,0.9979248035867676,-142.92653130633008,0.16121100493314142
Pitch,rc_to_gyro,13.916015625,0.016675621652560875,0.9252494874150605,-138.54774727457607,0.14329409782573196
Pitch,rc_to_gyro,14.16015625,0.012370257232701257,0.6461309591779564,-108.82963345787118,0.06345394242437272
Pitch,rc_to_gyro,14.404296875,0.014667650312957817,0.9716583855194262,-152.48029260877271,0.1652858338788704
Pitch,rc_to_gyro,14.6484375,0.013864009788796353,1.8582251788303747,-144.52304840034387,0.44132236692691496
Pitch,rc_to_gyro,14.892578125,0.011912512322623909,1.9137211024368288,-150.86505657431798,0.35818642462902994
Pitch,rc_to_gyro,15.13671875,0.009588265927253592,1.5300040702473674,-145.13138396863187,0.1775991357055215
Pitch,rc_to_gyro,15.380859375,0.009050710694796855,0.8631959097295542,-176.75379790554263,0.055280136866253785
Pitch,rc_to_gyro,15.625,0.009396118809322895,1.5389504751896819,-164.71177031949327,0.22048642401346566
Pitch,rc_to_gyro,15.869140625,0.008857174303585515,1.2321637221468495,-171.9395766353799,0.18394909575910984
Pitch,rc_to_gyro,16.11328125,0.0065575581699582955,1.0564602862942662,164.02744328342027,0.10849873555569804
Pitch,rc_to_gyro,16.357421875,0.006977450238766652,1.2490133475987804,128.83101905052007,0.13355145893350587
Pitch,rc_to_gyro,16.6015625,0.007745318821893997,0.9216377313091132,144.95923383012016,0.07290914297699344
Pitch,rc_to_gyro,16.845703125,0.009714226131167705,0.8911204684705493,-143.50707232253612,0.12653355004447395
Pitch,rc_to_gyro,17.08984375,0.01071413958961705,0.9488148110210499,-126.30040068761853,0.14664285741319294
Pitch,rc_to_gyro,17.333984375,0.01002610694857254,1.1767134173603773,-169.35414278414348,0.16763890203933882
Pitch,rc_to_gyro,17.578125,0.007551806263164407,1.3220031835195327,168.70775689592773,0.14141229346348
Pitch,rc_to_gyro,17.822265625,0.004995627244986129,0.941452898329128,125.0635518289741,0.05982239762386139
Pitch,rc_to_gyro,18.06640625,0.005855437751108294,0.3580499772481879,63.49457902186734,0.01023274803329419
Pitch,rc_to_gyro,18.310546875,0.006808797640331655,0.5708564964637183,167.74021298182328,0.02793771350455696
Pitch,rc_to_gyro,18.5546875,0.00745624927834012,1.1042611946433374,160.1388357481785,0.1128363639830925
Pitch,rc_to_gyro,18.798828125,0.007310675794679346,1.167219280804148,154.96957915655832,0.13025731048416622
Pitch,rc_to_gyro,19.04296875,0.0066939649960140275,1.2742053821756092,151.4590456790044,0.1381830843423819
Pitch,rc_to_gyro,19.287109375,0.0049373699655115635,1.0425654369981725,131.1564817868046,0.09198388360265612
Pitch,rc_to_gyro,19.53125,0.004595247095970896,0.7955761852862808,109.93174092320035,0.053769418850573444
Pitch,rc_to_gyro,19.775390625,0.005017314336393733,0.7074081339096695,112.44418580712819,0.042328250541939325
Pitch,rc_to_gyro,20.01953125,0.0058489998932971824,0.9962883758119323,160.31163090634507,0.06831909832817895
Pitch,rc_to_gyro,20.263671875,0.0059224437043199525,0.9080120390401157,173.63986651701276,0.05923669522939451
Pitch,rc_to_gyro,20.5078125,0.005345072499655279,0.7628678100767751,106.38111508356788,0.04324831908446105
Pitch,rc_to_gyro,20.751953125,0.00384780628503698,1.5308687256072926,85.96071090596546,0.13723471857276265
Pitch,rc_to_gyro,20.99609375,0.003389484043114524,0.862931926062564,120.30731112962555,0.04068244285227267
Pitch,rc_to_gyro,21.240234375,0.0039713013787541695,0.6381667932149447,167.08593865191395,0.023320755825285287
Pitch,rc_to_gyro,21.484375,0.003252572525230801,0.6862867927617178,-56.14862419387863,0.02690169985523418
Pitch,rc_to_gyro,21.728515625,0.0029497806868991412,0.49037101627310153,-110.92360354909185,0.011135761289374713
Pitch,rc_to_gyro,21.97265625,0.0033590567399079496,1.276544874017571,166.1874774877147,0.06419425273222057
Pitch,rc_to_gyro,22.216796875,0.003150962330181463,2.0983873049728405,-178.8673041174101,0.13303685296492826
Pitch,rc_to_gyro,22.4609375,0.002695394007146131,1.2571173481190425,-172.1544286199379,0.04235890937772629
Pitch,rc_to_gyro,22.705078125,0.0023314012910483073,0.4934512276735695,-153.62759084172134,0.005883360541257656
Pitch,rc_to_gyro,22.94921875,0.002070356460869908,0.392189520802531,159.07464274743913,0.003430144745127651
Pitch,rc_to_gyro,23.193359375,0.0023674318053278176,0.973142912957076,84.99676770925487,0.026038901628486634
Pitch,rc_to_gyro,23.4375,0.0023124015652913154,1.464636952238238,128.77647850994396,0.07093340888803122
Pitch,rc_to_gyro,23.681640625,0.00219129015882342,1.8858108507384437,96.7370786347113,0.11954112199110792
Pitch,rc_to_gyro,23.92578125,0.002438375433588405,1.7752140359012214,118.05437891429756,0.09962632590557717
Pitch,rc_to_gyro,24.169921875,0.0023791283459471944,0.4617746437842989,101.60865776029355,0.009671989468245337
Pitch,rc_to_gyro,24.4140625,0.002445955795939675,0.43026382975793,26.91807719115151,0.009666202077988266
Pitch,rc_to_gyro,24.658203125,0.002177340407972436,0.5887389308572544,103.92037992583388,0.017739022273779888
Pitch,rc_to_gyro,24.90234375,0.0017820660029320152,0.5761876844700755,-92.80041101998611,0.01277936332908447
Pitch,rc_to_gyro,25.146484375,0.0015665651091643427,0.20528720337523987,127.62979380589553,0.001418225817415279
Pitch,rc_to_gyro,25.390625,0.0018022992817190895,0.33502905454227344,58.79823339538365,0.005362835690489258
Pitch,rc_to_gyro,25.634765625,0.002028825021320204,0.9723912412674083,110.81277406073563,0.04934775914770381
Pitch,rc_to_gyro,25.87890625,0.0018789803666744403,0.9185312590690168,-22.486410316127202,0.032695935774206326
Pitch,rc_to_gyro,26.123046875,0.0018546550289229705,0.32881915982319754,-43.59478004807758,0.0034830653203885547
Pitch,rc_to_gyro,26.3671875,0.0014720873567515183,0.10023881324437617,155.58120969440424,0.00020625011263774491
Pitch,rc_to_gyro,26.611328125,0.0011705070459671382,1.525401208539562,65.43932680400506,0.035445582328970625
Pitch,rc_to_gyro,26.85546875,0.0016734004355070979,1.2178449350212284,-5.867465759685643,0.02985854985029471
Pitch,rc_to_gyro,27.099609375,0.0024399807240959074,1.1905870224819366,-51.9064956812859,0.038006595166923146
Pitch,rc_to_gyro,27.34375,0.002375556624801738,1.2840300430563698,-137.00232848498865,0.047165415088874174
Pitch,rc_to_gyro,27.587890625,0.0022587283191974985,2.0330983331174286,-165.63699299643096,0.09713145058350901
Pitch,rc_to_gyro,27.83203125,0.0017027002315961983,0.23648684087075564,-126.25780762835576,0.0010443280567181514
Pitch,rc_to_gyro,28.076171875,0.001275415521062046,0.6985091124245624,-35.36278029557124,0.0070718366564375005
Pitch,rc_to_gyro,28.3203125,0.00130253588098537,0.7024270609917987,-122.36220853979255,0.0070036275424000165
Pitch,rc_to_gyro,28.564453125,0.0016818750460835395,2.33415633133298,-162.26540958915453,0.08448733136518714
Pitch,rc_to_gyro,28.80859375,0.0019083772499504438,1.6850783704444465,147.08932199364426,0.05076614120502967
Pitch,rc_to_gyro,29.052734375,0.0018873953101185155,2.232369560362596,56.9363436438225,0.0737155973303193
Pitch,rc_to_gyro,29.296875,0.0017302269343710556,1.070225620161502,-9.173447418409895,0.0161291181865683
Pitch,rc_to_gyro,29.541015625,0.001462151209437311,1.3931086933552976,-104.42484914253775,0.02086436623422617
Pitch,rc_to_gyro,29.78515625,0.0013186523726580405,0.24145900865879608,-174.53435470792368,0.0006293018373379445
Yaw,inner,0.732421875,296.6134022771577,1.018300587225502,-1.3024115251100084,0.9978149043885284
Yaw,inner,0.9765625,185.39759568546657,1.0131644088217207,-0.9482453367534087,0.994918778463642
Yaw,inner,1.220703125,131.1116527147149,1.0232620815973477,-0.2794413625613097,0.9940629396254311
Yaw,inner,1.46484375,93.14980073542743,1.03468277913394,-0.3837309005431054,0.9943870784355464
Yaw,inner,1.708984375,55.75697309253112,1.0551600525262235,-2.500603857095401,0.9899045768896747
Yaw,inner,1.953125,32.25844268737046,1.0650416228504673,-5.687914643377916,0.9884866414103123
Yaw,inner,2.197265625,19.24793365311449,1.0242237638097476,-8.109496734828177,0.982929347605384
Yaw,inner,2.44140625,12.514479264844056,0.975530301368401,-7.2790360015447115,0.9732768501113847
Yaw,inner,2.685546875,8.56157758704047,0.9475725252489131,-3.0275981768627065,0.9648101259839809
Yaw,inner,2.9296875,6.467776830294198,0.9380034946636214,-2.3169906928172397,0.9597738061730204
Yaw,inner,3.173828125,4.227999991986279,0.9710373190509355,-3.9070769105325267,0.9464387373543127
Yaw,inner,3.41796875,2.119997367204909,1.0906447448149745,-5.377571698069994,0.9258912105090269
Yaw,inner,3.662109375,1.8086226755742267,1.1176451476328606,-8.32974637543267,0.9297145780152136
Yaw,inner,3.90625,1.755149158748972,1.0998045864209909,-11.862151218385518,0.9308851721460061
Yaw,inner,4.150390625,1.546257425221833,1.0721128226803796,-13.422342528693942,0.919237219555835
Yaw,inner,4.39453125,1.3361566305296912,1.0655410450868072,-14.488958263877588,0.9155356750500706
Yaw,inner,4.638671875,1.0471481712481816,1.1118553046807977,-16.585897394731393,0.9197148314799379
Yaw,inner,4.8828125,0.7382394956238401,1.170520705964323,-15.086931819552289,0.9045677480524652
Yaw,inner,5.126953125,0.4751760239922827,1.1461483169875784,-14.620435986062358,0.8457558242178593
Yaw,inner,5.37109375,0.35035817591963564,1.0737480345002786,-13.618472377203718,0.8068594591900448
Yaw,inner,5.615234375,0.3481568740771941,1.0631847269318697,-11.47224392004309,0.803901426628771
Yaw,inner,5.859375,0.373182414926358,1.0773860613603852,-9.199825385167818,0.8211850064933369
Yaw,inner,6.103515625,0.3924488188399496,1.1848589002785148,-12.415280291572143,0.8712746537258516
Yaw,inner,6.34765625,0.3186898712641454,1.1807667586473212,-18.179454206349398,0.835013543116841
Yaw,inner,6.591796875,0.22863194102953868,1.228080869127878,-21.61522327419648,0.7934145394676557
Yaw,inner,6.8359375,0.26264405778835004,0.9656111155026762,-22.378960512703078,0.7389160096674682
Yaw,inner,7.080078125,0.36795615328808323,0.9513000772123678,-21.98617554205079,0.8261702674787703
Yaw,inner,7.32421875,0.33725192385018093,1.012085713517267,-15.349323263621999,0.8117695401208496
Yaw,inner,7.568359375,0.16441721303297308,1.0162889800313826,-8.184953387620324,0.7320182142150266
Yaw,inner,7.8125,0.06553790540519186,1.205522023177442,-11.84153235461956,0.5826644376571626
Yaw,inner,8.056640625,0.05449959419141125,1.333646594053267,-22.24519253603453,0.6193217473717534
Yaw,inner,8.30078125,0.06010394681428752,1.2622099750648859,-29.099815048754756,0.6336047194981846
Yaw,inner,8.544921875,0.06691991810599786,1.171134955812585,-28.987079470359635,0.7167190374469172
Yaw,inner,8.7890625,0.062355071486511655,1.1289283565260475,-25.46949240650888,0.7020606411043969
Yaw,inner,9.033203125,0.0484860350983638,1.2186507490800325,-21.363774325238772,0.6916783859104304
Yaw,inner,9.27734375,0.04157714670067484,1.1657551657089682,-21.28152365495634,0.6456346168796374
Yaw,inner,9.521484375,0.0320200816885636,1.3103150972267594,-19.34937231994624,0.6914173896280099
Yaw,inner,9.765625,0.023653795700191736,1.2753988605081348,-17.282551579488885,0.547841073709529
Yaw,inner,10.009765625,0.02292343991543961,1.139778149388939,-13.525955415407818,0.5094459295068645
Yaw,inner,10.25390625,0.0231006454643459,0.9062043346743799,-22.628927207940187,0.38364683373833114
Yaw,inner,10.498046875,0.020153366636004286,1.064385895335152,-32.25277553986915,0.4264250744312782
Yaw,inner,10.7421875,0.018002712809138406,1.2076169312048397,-41.65822833880376,0.43590363282974925
Yaw,inner,10.986328125,0.016773346964677315,1.073583912830901,-41.37399376444628,0.38803164076612073
Yaw,inner,11.23046875,0.019025282408547207,1.220203823877694,-19.300412873954457,0.489942890769768
Yaw,inner,11.474609375,0.02342505869272233,1.3825720533413166,-12.361975307298742,0.6013030142285717
Yaw,inner,11.71875,0.01934196371065506,1.5759216669774354,-12.571566116134107,0.6219061676301758
Yaw,inner,11.962890625,0.014429717621692144,1.3953777065247481,-31.530783363599983,0.4637328015158985
Yaw,inner,12.20703125,0.0133115986614154,1.492193205845993,-50.10039514940312,0.5606318889312827
Yaw,inner,12.451171875,0.01374534476595513,1.369114008540244,-50.14134618129152,0.49606835106797914
Yaw,inner,12.6953125,0.017630312552654726,1.1937851254299057,-69.2718803817434,0.5026740618090734
Yaw,inner,12.939453125,0.017895508486876398,1.1043647284804976,-70.42719448576555,0.4527843130287781
Yaw,inner,13.18359375,0.01320435418106588,1.010970578740968,-47.62179198286915,0.33746748650074304
Yaw,inner,13.427734375,0.009768105732233268,1.2283524459652069,-61.44140121741082,0.3530556954890662
