t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,0,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,1.32389775,1.32389775,1.32389775,1.32389775,0,0,0,0,0,0
0.00436754869273,3.23894071498e-16,5.16332995753e-15,0,1,-2.75938963225e-10,1.73097092215e-11,-0,3.70754972047e-13,5.91035904183e-12,9.50458224288e-28,-3.86848559313e-07,2.4266888996e-08,-1.59012915507e-17,3.39497686534e-10,5.41207366742e-09,2.93557470805e-24,-0.00017343090348,1.08792662708e-05,-1.88231517197e-14,1.32389896649,1.32389653351,1.32389921755,1.32389628245,2.33130790396e-07,3.71643478532e-06,6.27104386855e-21,0.000106696567293,0.00170089430696,1.06631229599e-17
0.00873509738546,1.03588526739e-14,1.65134774124e-13,0,1,-2.20567223541e-09,1.38361100355e-10,-3.0517468827e-19,5.92812516272e-12,9.45027060948e-11,9.17501283897e-25,-1.5220506218e-06,9.54777589224e-08,-4.40895259063e-16,2.71371832532e-09,4.32605112549e-08,9.48003193664e-22,-0.000346295632096,2.17230165696e-05,-2.54650852669e-13,1.32390017902,1.32389532098,1.32390068032,1.32389481968,9.31487039155e-07,1.48492218832e-05,8.69272915595e-19,0.000213037420041,0.00339611802058,6.96761659775e-16
0.0131026460782,7.86188343504e-14,1.25329550106e-12,0,1,-7.43793930735e-09,4.66579885838e-10,-3.47039077503e-18,2.99911245471e-11,4.78100976402e-10,3.54280787266e-23,-3.41098659857e-06,2.13970121283e-07,-3.2491396868e-15,9.15116574299e-09,1.45882535017e-07,2.43241262032e-20,-0.00051858298875,3.2530548506e-05,-1.24396281843e-12,1.32390138749,1.32389411251,1.3239021382,1.3238933618,2.09351631142e-06,3.33736132845e-05,1.4843573957e-17,0.000319023091995,0.00508567964959,7.92481756531e-15
0.0174701947709,3.31115035145e-13,5.27844233902e-12,0,1,-1.76159728453e-08,1.1050442783e-09,5.647802429e-17,9.47235570253e-11,1.51002757602e-09,4.70994872022e-22,-6.05113668301e-06,3.79585909399e-07,-1.35297480742e-14,2.16735685208e-08,3.45507360207e-07,2.42575181647e-19,-0.000690293840416,4.33019164651e-05,-3.87597015589e-12,1.32390259192,1.32389290808,1.3239035912,1.3238919088,3.71766850261e-06,5.92648981283e-05,1.11020752077e-16,0.000424654116488,0.00676958769608,4.44478596319e-14
0.0218377434637,1.00992135109e-12,1.60995758358e-11,0,1,-3.437750696e-08,2.15649031965e-09,-7.21850435679e-17,2.31104447428e-10,3.6841320102e-09,3.5067189085e-21,-9.4399848536e-06,5.92167294026e-07,-4.10185548401e-14,4.22958901682e-08,6.74256357258e-07,1.44423063899e-18,-0.000861429053391,5.40371747893e-05,-9.38852453381e-12,1.32390379231,1.32389170769,1.32390503933,1.32389046067,5.8023958366e-06,9.24984026721e-05,5.28625019096e-16,0.000529931026439,0.00844785065556,1.69263160786e-13
0.0262052921564,2.5116107937e-12,4.00386311265e-11,0,1,-5.93547854691e-08,3.72330688503e-09,-3.88022979555e-16,4.78898516938e-10,7.63432021982e-09,1.80716292104e-20,-1.35750188709e-05,8.51556683175e-07,-1.01611791994e-13,7.30263392887e-08,1.16414321384e-06,6.20146867947e-18,-0.0010319894933,6.47363777791e-05,-1.93639885469e-11,1.32390498868,1.32389051133,1.32390648259,1.32388901741,8.3461528639e-06,0.000133049490264,1.89126131442e-15,0.000634854354354,0.0101204770169,5.04533875629e-13
0.0305728408491,5.42556305232e-12,8.64911547003e-11,0,1,-9.41745701533e-08,5.907541345e-09,-5.53519679178e-16,8.86626702895e-10,1.41340846253e-08,7.22732844988e-20,-1.84537302748e-05,1.15759672192e-06,-2.18861781448e-13,1.15866379737e-07,1.84707409679e-06,2.12556443567e-17,-0.00120197602509,7.53995796924e-05,-3.5725129889e-11,1.32390618101,1.32388931899,1.323907921,1.323887579,1.13473964599e-05,0.000180893561312,5.55537116707e-15,0.00073942463232,0.0117874752623,1.270021293e-12
0.0349403895419,1.05721433972e-11,1.68534930156e-10,0,1,-1.40458149006e-07,8.8108955687e-09,-1.2375620782e-15,1.51153672295e-09,2.40960348777e-08,2.40092129341e-19,-2.40736143811e-05,1.51013029222e-06,-4.25454746776e-13,1.72810740771e-07,2.75484781391e-06,6.17761819705e-17,-0.00137138951304,8.60268347448e-05,-6.07310392494e-11,1.32390736933,1.32388813068,1.32390935456,1.32388614544,1.48045858229e-05,0.000236006053258,1.41251411328e-14,0.000843642392013,0.0134488538675,2.82489977358e-12
0.0393079382346,1.90407531167e-11,3.03536556031e-10,0,1,-1.99821344478e-07,1.25347303648e-08,-2.50445852971e-15,2.41957368352e-09,3.85714293156e-08,6.92178250088e-19,-3.04321702793e-05,1.90900051272e-06,-7.64670847834e-13,2.45847427189e-07,3.91915597564e-06,1.58288745729e-16,-0.00154023082075,9.66181971099e-05,-9.69730718451e-11,1.32390855363,1.32388694638,1.32391078328,1.32388471672,1.87161824725e-05,0.000298362440547,3.21658867846e-14,0.000947508164692,0.0151046213014,5.716866956e-12
0.0436754869273,3.22277516827e-11,5.1375597879e-10,0,1,-2.73874521709e-07,1.71800633719e-08,-4.67736439876e-15,3.68535073253e-09,5.87497071288e-08,1.78445563579e-18,-3.75269008289e-05,2.35405073861e-06,-1.29182654129e-12,3.3695772947e-07,5.37158315664e-06,3.672146936e-16,-0.00170850081115,0.000107173720919,-1.47370812503e-10,1.32390973393,1.32388576608,1.32391220716,1.32388329283,2.30806502477e-05,0.000367938234596,6.71480521715e-14,0.0010510224812,0.0167547860266,1.07384816389e-11
0.04804303562,5.18742508361e-11,8.26948984054e-10,0,1,-3.64222596767e-07,2.2847569392e-08,-8.32125681191e-15,5.39211975643e-09,8.59580212264e-08,4.20250175223e-18,-4.53553126571e-05,2.84512456136e-06,-2.07569936972e-12,4.48116233896e-07,7.14360705716e-06,7.860867566e-16,-0.00187620034648,0.00011769346026,-2.15168064207e-10,1.32391091022,1.32388458979,1.32391362621,1.32388187378,2.7896455305e-05,0.000444708983771,1.30652324171e-13,0.00115418587197,0.0183993564987,1.89905928816e-11
0.0524105843128,8.01037807879e-11,1.27696764915e-09,0,1,-4.72465044862e-07,2.96375843867e-08,-1.39749602329e-14,7.63174212134e-09,1.2166077181e-07,9.18490073081e-18,-5.39149161553e-05,3.38206580863e-06,-3.19993528159e-12,5.81290832669e-07,9.2665986644e-06,1.57466627603e-15,-0.00204333028833,0.000128177469181,-3.03928860022e-10,1.32391208252,1.3238834175,1.32391504045,1.32388045954,3.31620661169e-05,0.000528650273353,2.39867890121e-13,0.00125699886703,0.0200383411671,3.19528273474e-11
0.0567781330055,1.19459828726e-10,1.90435876004e-09,0,1,-6.00195908574e-07,3.76501012589e-08,-2.25694095451e-14,1.05046594585e-08,1.67459140652e-07,1.88539064375e-17,-6.32032254766e-05,3.96471854401e-06,-4.76443858404e-12,7.38442734024e-07,1.17718224136e-05,2.98328098173e-15,-0.00220989149761,0.000138625801685,-4.17533498311e-10,1.32391325083,1.32388224919,1.32391644987,1.32387905011,3.88759534695e-05,0.00061973772551,4.19412637691e-13,0.00135946199596,0.0216717484744,5.15609673064e-11
0.0611456816982,1.72943249824e-10,2.75696019577e-09,0,1,-7.49003806053e-07,4.69847742934e-08,-3.51670432182e-14,1.41198644935e-08,2.25090626076e-07,3.66886717358e-17,-7.32177585326e-05,4.59292706686e-06,-6.88674462992e-12,9.21526472333e-07,1.46904363493e-05,5.38989855727e-15,-0.00237588483454,0.000149038511735,-5.60174601158e-10,1.32391441516,1.32388108487,1.32391785448,1.32387764549,4.50365904614e-05,0.000717946999273,7.0350779363e-13,0.00146157578796,0.0232995868565,8.02912291935e-11
