t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,0,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,1.32389775,1.32389775,1.32389775,1.32389775,0,0,0,0,0,0
0.00437273270982,7.68722585674e-17,2.18410312608e-15,0,1,-1.16454455544e-10,4.09861034001e-12,2.77282319008e-17,8.78922370021e-14,2.49720397412e-12,-1.52909642686e-28,-1.65665599941e-07,5.83080930674e-09,-1.81043650016e-18,8.0390231858e-11,2.28405617292e-09,6.70014875462e-26,-7.30330986808e-05,2.57049183197e-06,-2.18120847086e-15,1.32389828548,1.32389721452,1.3238983448,1.3238971552,5.51418206613e-08,1.56669551706e-06,4.71677100435e-22,2.52102482981e-05,0.000716276367356,9.94420359411e-19
0.00874546541965,2.45888737783e-15,6.98621805666e-14,0,1,-9.31053401198e-10,3.27695648394e-11,-3.05102441242e-20,1.40557269809e-12,3.99352872031e-11,8.62288196134e-26,-6.44393743272e-07,2.26802488676e-08,-4.57480253223e-17,6.4271992381e-10,1.82610296737e-08,9.23325815615e-23,-0.000145890346275,5.1347943636e-06,-2.65809053877e-14,1.32389881967,1.32389668033,1.32389893816,1.32389656184,2.20383478493e-07,6.26155980432e-06,8.60923574595e-20,5.03574630929e-05,0.00143076181983,6.94534165556e-17
0.0131181981295,1.86643957207e-14,5.30294878798e-13,0,1,-3.14034104277e-09,1.10528253217e-10,-0,7.1121537059e-12,2.02071298953e-10,3.53226519921e-24,-1.44130823442e-06,5.07286574287e-08,-3.30388738125e-16,2.16782383604e-09,6.15924509741e-08,2.43114739824e-21,-0.000218565176872,7.69267649943e-06,-1.26802884224e-13,1.32389935252,1.32389614748,1.32389953004,1.32389596996,4.95449499929e-07,1.40767660763e-05,1.48463724563e-18,7.54417153146e-05,0.00214345837271,7.92420555513e-16
0.0174909308393,7.86188343504e-14,2.2337270307e-12,0,1,-7.43911760733e-09,2.61829224968e-10,-1.94657960665e-18,2.24666768189e-11,6.38325710564e-10,4.73009984151e-23,-2.55561186171e-06,8.99479761217e-08,-1.36607782103e-15,5.13533283444e-09,1.45905645368e-07,2.43279795712e-20,-0.000291057795854,1.02441454681e-05,-3.91796493515e-13,1.32389988403,1.32389561597,1.32390012043,1.32389537957,8.80064721471e-07,2.50044963571e-05,1.11212438333e-17,0.000100463075852,0.0028543680401,4.44785113113e-15
0.0218636635491,2.39825650903e-13,6.81395296056e-12,0,1,-1.45204413068e-08,5.11064968123e-10,9.81139641554e-19,5.48228514873e-11,1.55763292955e-09,3.51994162744e-22,-3.98650831129e-06,1.40310177678e-07,-4.12889103512e-15,1.00236752461e-08,2.84793771482e-07,1.44839581114e-19,-0.000363368408482,1.27892084941e-05,-9.45564827124e-13,1.32390041421,1.32389508579,1.32390070935,1.32389479065,1.37395428951e-06,3.90369414757e-05,5.29668766316e-17,0.000125421615554,0.00356349283492,1.69447459872e-14
0.0262363962589,5.96514233964e-13,1.69482284953e-11,0,1,-2.50756303002e-08,8.82568240712e-10,-1.74938730734e-17,1.13623799634e-10,3.22829198208e-09,1.81480276266e-21,-5.73320216659e-06,2.0178726641e-07,-1.02132364734e-14,1.73100782139e-08,4.91815859767e-07,6.22188128141e-19,-0.0004354972199,1.53278727977e-05,-1.94685450889e-12,1.32390094306,1.32389455694,1.32390129678,1.32389420322,1.97684366014e-06,5.61663010603e-05,1.89576801717e-16,0.000150317405226,0.00427083476895,5.05307903317e-14
0.0306091289688,1.28876487585e-12,3.66165304179e-11,0,1,-3.97942646551e-08,1.40060951725e-09,7.63728080207e-17,2.10396806159e-10,5.97781736366e-09,7.26019522296e-21,-7.79489890782e-06,2.74351278195e-07,-2.19831028195e-14,2.74705690504e-08,7.8049685096e-07,2.13329840522e-18,-0.000507444435129,1.78601455948e-05,-3.5888468168e-12,1.32390147057,1.32389402943,1.32390188273,1.32389361727,2.68845859899e-06,7.63847835333e-05,5.57075330544e-16,0.000175150515632,0.00497639585275,1.27252750517e-13
0.0349818616786,2.5116107937e-12,7.13601640988e-11,0,1,-5.93641883076e-08,2.08939754387e-09,-1.24739441147e-16,3.58748075357e-10,1.0192790058e-08,2.41279272082e-20,-1.01708049114e-05,3.57974280451e-07,-4.27219598965e-14,4.0979976591e-08,1.16432763453e-06,6.20245110082e-18,-0.000579210259071,2.03860340973e-05,-6.09885014303e-12,1.32390199676,1.32389350324,1.32390246721,1.32389303279,3.50852518103e-06,9.96846061065e-05,1.4169888122e-15,0.000199921017497,0.00568017809573,2.83172647309e-13
0.0393545943884,4.52411723469e-12,1.28539720039e-10,0,1,-8.44715110211e-08,2.97308111463e-09,-2.10237418296e-16,5.7435749326e-10,1.6318708724e-08,6.95807108558e-20,-1.28601274496e-05,4.52628372127e-07,-7.67813173415e-14,5.83119325462e-08,1.65676508711e-06,1.58978466618e-17,-0.00065079489651,2.29055455127e-05,-9.73799378621e-12,1.32390252162,1.32389297838,1.32390305021,1.32389244979,4.4367697904e-06,0.000126057994776,3.22800998463e-15,0.000224628981503,0.00638218350613,5.73319193234e-13
