t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,0,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,1.32389775,1.32389775,1.32389775,1.32389775,0,0,0,0,0,0
0.00435840624164,1.92180646419e-16,2.16980111129e-15,0,1,-1.16453713743e-10,1.03145270103e-11,-2.77567767617e-17,2.20452866467e-13,2.48900648198e-12,-1.52407691061e-28,-1.66209098734e-07,1.47212442049e-08,-4.57084199892e-18,2.02299000316e-10,2.28404162375e-09,6.70010607546e-26,-7.35135520805e-05,6.51114145247e-06,-5.52503853479e-15,1.32389824373,1.32389725627,1.32389839398,1.32389710602,1.39218445529e-07,1.57183537182e-06,4.73224530529e-22,6.38583988788e-05,0.000720988442046,1.000962224e-18
0.00871681248327,6.14721844458e-15,6.94047067745e-14,0,1,-9.31047470497e-10,8.24633694663e-11,-7.61775531896e-20,3.52548235079e-12,3.98041929047e-11,8.59457590072e-26,-6.465078045e-07,5.72616020597e-08,-1.15500872576e-16,1.61738055812e-09,1.82609133531e-08,9.23319934138e-23,-0.000146850096225,1.3006605201e-05,-6.73298900672e-14,1.32389873626,1.32389676374,1.32389903642,1.32389646358,5.56409725469e-07,6.28210209069e-06,8.63748004795e-20,0.000127557131794,0.00144017418755,6.99103207635e-17
0.0130752187249,4.66609893017e-14,5.26822384707e-13,0,1,-3.14032103916e-09,2.78140177556e-10,-1.31001215313e-18,1.78388299661e-11,2.01407965921e-10,3.52066994448e-24,-1.44603673138e-06,1.28076380981e-07,-8.34138463328e-16,5.45524729506e-09,6.15920586374e-08,2.43113191212e-21,-0.00022000302333,1.9485805873e-05,-3.21193884501e-13,1.32389922757,1.32389627243,1.32389967724,1.32389582276,1.25087834226e-06,1.41229476938e-05,1.48950789199e-18,0.000191096378413,0.00215755926506,7.97633550124e-16
0.0174336249665,1.96547085876e-13,2.21910006706e-12,0,1,-7.43907022102e-09,6.58882948201e-10,-4.90147778972e-18,5.63513169496e-11,6.36230299037e-10,4.71457249306e-23,-2.56399605229e-06,2.27094739781e-07,-3.44896155022e-15,1.2922872278e-08,1.45904715966e-07,2.43278246048e-20,-0.000292972540128,2.5948761779e-05,-9.92427250026e-13,1.32389971764,1.32389578236,1.32390031646,1.32389518354,2.22192958118e-06,2.50865285569e-05,1.1157729275e-17,0.000254476318302,0.00287314570192,4.47711163405e-15
0.0217920312082,5.99564127257e-13,6.76933361323e-12,0,1,-1.45203488133e-08,1.28607657857e-09,-4.40004101592e-17,1.37507647666e-10,1.55251973743e-09,3.50838682691e-22,-3.99958684091e-06,3.54245917054e-07,-1.0424286381e-14,2.522420243e-08,2.84791957379e-07,1.44838658503e-19,-0.000365758853231,3.23954912187e-05,-2.39513195405e-12,1.32390020648,1.32389529352,1.32390095407,1.32389454593,3.46886950991e-06,3.91650098893e-05,5.31406449548e-17,0.00031769713092,0.00358693552431,1.70562181959e-14
0.0261504374498,1.49128558491e-12,1.68372475569e-11,0,1,-2.50754705714e-08,2.22094997948e-09,-2.99914637927e-17,2.84993227873e-10,3.21769457057e-09,1.80884536729e-21,-5.75201107115e-06,5.09459231128e-07,-2.57855441015e-14,4.35601619391e-08,4.91812726958e-07,6.22184164876e-19,-0.000438362169131,3.88260124813e-05,-4.93141592239e-12,1.3239006941,1.3238948059,1.32390159008,1.32389390992,4.99100497802e-06,5.63505657286e-05,1.9019874594e-16,0.00038075899562,0.00429893075722,5.08632107061e-14
0.0305088436915,3.22191218963e-12,3.63767568682e-11,0,1,-3.97940111703e-08,3.52458029429e-09,-1.36826676174e-16,5.27720997841e-10,5.95819417254e-09,7.2363624108e-21,-7.82047161663e-06,6.92664080022e-07,-5.55011399876e-14,6.91286556658e-08,7.80491879287e-07,2.13328481636e-18,-0.000510782694198,4.52403438451e-05,-9.09061065148e-12,1.32390118048,1.32389431952,1.32390222449,1.32389327551,6.78764361661e-06,7.66353789355e-05,5.58902926436e-16,0.000443662091655,0.00500913342446,1.28089891728e-13
0.0348672499331,6.27902698425e-12,7.08928811624e-11,0,1,-5.93638101647e-08,5.2578896792e-09,-2.63931628169e-16,8.99818280313e-10,1.015933051e-08,2.40487232282e-20,-1.02041722502e-05,9.03789941391e-07,-1.07860910092e-13,1.03124572547e-07,1.1643202179e-06,6.20241159194e-18,-0.000583020634684,5.16385035779e-05,-1.54484922044e-11,1.32390166564,1.32389383436,1.3239028573,1.3238926427,8.85809383773e-06,0.000100011641189,1.42163752448e-15,0.000506406598167,0.00571754554866,2.85035518576e-13
0.0392256561747,1.13102930867e-11,1.27698012084e-10,0,1,-8.44709729475e-08,7.48164707964e-09,-6.2671894683e-16,1.44061364331e-09,1.62651398174e-08,6.93523004672e-20,-1.29023176432e-05,1.14276637249e-06,-1.93851190034e-13,1.46739789001e-07,1.65675453371e-06,1.58977453943e-17,-0.000655076196717,5.80205099368e-05,-2.46665055813e-11,1.32390214958,1.32389335043,1.32390348851,1.32389201149,1.12016648341e-05,0.00012647155298,3.23860011035e-15,0.000568992694199,0.00642416915125,5.77090814054e-13
0.0435840624164,1.91460942284e-11,2.16167534597e-10,0,1,-1.15799872708e-07,1.02564674531e-08,-1.18576971177e-15,2.19462377775e-09,2.47782344402e-08,1.78847877386e-19,-1.59141133654e-05,1.40952301012e-06,-3.27526510615e-13,2.01163172326e-07,2.27121764339e-06,3.68938821623e-17,-0.000726949586308,6.43863811679e-05,-3.74909924554e-11,1.32390263229,1.32389286772,1.32390411812,1.32389138187,1.38176665783e-05,0.000156007323608,6.76335270378e-15,0.000631420558685,0.0071290062525,1.08447484039e-12
0.047942468658,3.08221181315e-11,3.47994802913e-10,0,1,-1.54033152389e-07,1.36428126574e-08,-2.19339065872e-15,3.21154038989e-09,3.62596548446e-08,4.21320253982e-19,-1.9238765884e-05,1.70398957058e-06,-5.26377934917e-13,2.675805841e-07,3.02109842776e-06,7.90041219171e-17,-0.000798641009344,7.07361355072e-05,-5.47524222651e-11,1.32390311378,1.32389238623,1.32390474614,1.32389075385,1.67054098229e-05,0.000188611171176,1.3164706553e-14,0.000693690370457,0.00783205887148,1.91869227374e-12
0.0523008748996,4.76018827918e-11,5.37445471779e-10,0,1,-1.99851726641e-07,1.77009930047e-08,-3.53757374425e-15,4.54621710861e-09,5.13287217952e-08,9.21112477859e-19,-2.28754825632e-05,2.02609584964e-06,-8.11698051478e-13,3.47174883579e-07,3.91975187013e-06,1.58312813001e-16,-0.000870150671594,7.70697911796e-05,-7.73646266526e-11,1.32390359404,1.32389190596,1.32390537257,1.32389012742,1.98642060994e-05,0.000224275322581,2.4178695621e-14,0.000755802308241,0.0085333290261,3.22973385168e-12
0.0566592811413,7.09992057288e-11,8.01611183863e-10,0,1,-2.53934783778e-07,2.24911635982e-08,-5.65579405436e-15,6.25865640743e-09,7.06628886993e-08,1.89136878802e-18,-2.68234716639e-05,2.37577172245e-06,-1.20894263813e-12,4.41125931091e-07,4.98049909468e-06,3.00034564744e-16,-0.000941478778706,8.33873663994e-05,-1.06324037241e-10,1.32390407309,1.32389142691,1.32390599741,1.32388950258,2.32933677181e-05,0.000262992013516,4.22930997157e-14,0.000817756550659,0.00923281873306,5.21398004946e-12
0.0610176873829,1.0280061627e-10,1.16066261396e-09,0,1,-3.16959787729e-07,2.80733273295e-08,-8.89865377814e-15,8.41399654138e-09,9.49975941184e-08,3.68162586807e-18,-3.1081942343e-05,2.75294714355e-06,-1.74808901099e-12,5.5061059143e-07,6.21662740467e-06,5.42257564863e-16,-0.00101262553621,8.96888793703e-05,-1.42708926738e-10,1.32390455093,1.32389094908,1.32390662066,1.32388887933,2.69922077676e-05,0.000304753488459,7.09681656035e-14,0.000879553276228,0.00993053000792,8.12282667901e-12
0.0653760936246,1.45087710933e-10,1.63810187074e-09,0,1,-3.89602479992e-07,3.45073365438e-08,-1.34440835881e-14,1.10824984986e-08,1.25126114447e-07,6.84397683378e-18,-3.56501046528e-05,3.15755214679e-06,-2.46399107317e-12,6.76802737243e-07,7.64139032084e-06,9.4073564663e-16,-0.00108359114951,9.59743482854e-05,-1.87678653364e-10,1.32390502754,1.32389047247,1.32390724232,1.32388825767,3.09600401144e-05,0.000349552000671,1.1489658319e-13,0.000941192663361,0.010626464865,1.22720203613e-11
