t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,0,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,1.32389775,1.32389775,1.32389775,1.32389775,0,0,0,0,0,0
0.00284091761175,7.91086587396e-19,2.19033349607e-17,0,1,-2.76721007308e-12,9.99200722163e-14,-0,1.39226954136e-15,3.85486830467e-14,-2.36042606522e-30,-7.79081679568e-09,2.81382295571e-10,-6.2278536633e-21,1.96022795163e-12,5.42741213264e-11,-3.30309827533e-27,-4.45533397557e-06,1.60914078005e-07,-1.24629166364e-17,1.32389778262,1.32389771738,1.32389778633,1.32389771367,2.06985075031e-09,5.73093198964e-08,-3.42372265501e-24,1.4569681546e-06,4.03400361298e-05,-2.22947043082e-21
0.0056818352235,2.5311254933e-17,7.00809372713e-16,0,1,-2.2133068645e-11,7.99138533125e-13,-1.76928191478e-23,2.22726000203e-14,6.16676134401e-13,-3.77605227052e-29,-2.53144735149e-08,9.14287276368e-10,-7.08122387324e-20,1.56785566209e-11,4.3410251525e-10,-2.14031469852e-26,-8.22250741404e-06,2.9697374129e-07,-6.78996908607e-17,1.3238978102,1.3238976898,1.32389781705,1.32389768295,8.27710317507e-09,2.29173602785e-07,-3.09791637038e-24,2.91272211848e-06,8.06464541619e-05,1.04564386182e-20
0.00852275283525,1.92180646419e-16,5.32103203182e-15,0,1,-7.46835437137e-11,2.69739786063e-12,5.55111512312e-17,1.12736244705e-13,3.12140259908e-12,-1.9113078509e-28,-5.45097490463e-08,1.96873815929e-09,-3.92022708861e-19,5.29041041512e-11,1.46479074792e-09,4.2968802702e-26,-1.23291918317e-05,4.45295582108e-07,-2.42324955404e-16,1.32389784027,1.32389765973,1.32389785054,1.32389764946,1.86183085053e-08,5.15497360328e-07,1.55198184685e-22,4.36726234698e-06,0.000120919266704,1.67874560904e-19
0.011363670447,8.09735178746e-16,2.24196707821e-14,0,1,-1.76990774722e-10,6.39222008658e-12,-7.54264691299e-22,3.56242818075e-13,9.86352934809e-12,1.58617649504e-27,-9.53669099413e-08,3.44438339966e-09,-1.44766270588e-18,1.25376192855e-10,3.47137316186e-09,1.8829151047e-24,-1.64324507283e-05,5.93493702785e-07,-6.58637499821e-16,1.32389787031,1.32389762969,1.323897884,1.323897616,3.30900192655e-08,9.16185140005e-07,1.54595399531e-21,5.82058929539e-06,0.000161158486362,1.01032306891e-18
0.0142045880588,2.47077242209e-15,6.84099020701e-14,0,1,-3.45613077744e-10,1.24824595105e-11,-4.34784297476e-21,8.69588471892e-13,2.4076868299e-11,1.99102718524e-26,-1.47876226403e-07,5.3408715847e-09,-4.13429245486e-18,2.44824352887e-10,6.77861297772e-09,1.34985980762e-23,-2.05322853891e-05,7.41568149736e-07,-1.48867075766e-15,1.32389790032,1.32389759968,1.32389791744,1.32389758256,5.16887892735e-08,1.4311415251e-06,7.8501165994e-21,7.27270341888e-06,0.000201364125738,3.92011427914e-18
0.0170455056705,6.14721844458e-15,1.70202082571e-13,0,1,-5.97094950669e-10,2.15654161195e-11,2.77491365784e-17,1.80287808171e-12,4.99174719255e-11,1.07782489715e-25,-2.12027972284e-07,7.65785143346e-09,-9.90604465294e-18,4.2296832592e-10,1.1711002396e-08,5.92139163679e-23,-2.46286970989e-05,8.89518969368e-07,-2.95304955888e-15,1.32389793032,1.32389756968,1.32389795084,1.32389754916,7.44111736401e-08,2.0602711347e-06,2.83273823991e-20,8.72360517256e-06,0.000241536197433,1.17248824375e-17
0.0198864232823,1.32847156568e-14,3.67822665085e-13,0,1,-9.4796707839e-10,3.42377237672e-11,-1.62281949742e-20,3.3394974438e-12,9.24628634559e-11,4.66548522196e-25,-2.87812425088e-07,1.03949717968e-08,-2.09130334552e-17,6.71518068817e-10,1.85927626986e-08,2.1022237014e-22,-2.87216871425e-05,1.03734620808e-06,-5.32104707361e-15,1.32389796028,1.32389753972,1.32389798422,1.32389751578,1.01253728769e-07,2.80347862368e-06,8.43684568839e-20,1.01732950114e-05,0.000281674714045,2.96597797827e-17
0.022727340894,2.58971316848e-14,7.17030927907e-13,0,1,-1.41474633798e-09,5.10966824407e-11,-0,5.69608548258e-12,1.5771126736e-10,1.5311761564e-24,-3.75219865968e-07,1.35518816575e-08,-4.01393573417e-17,1.0021737573e-09,2.77478443508e-08,6.08061354311e-22,-3.28112568041e-05,1.18504991226e-06,-8.9104419614e-15,1.32389799022,1.32389750978,1.32389801757,1.32389748243,1.32213012356e-07,3.66066868272e-06,2.1429541318e-19,1.16217733904e-05,0.000321779688169,6.60176555267e-17
0.0255682585058,4.66609893017e-14,1.29193351848e-12,0,1,-2.0139358039e-09,7.27378157706e-11,-0,9.12250646835e-12,2.52580840127e-10,4.41518669988e-24,-4.74240579725e-07,1.71282301299e-08,-7.15406964485e-17,1.42662578963e-09,3.94999271026e-08,1.55912199446e-21,-3.68974073679e-05,1.33263012828e-06,-1.40873757256e-14,1.32389802014,1.32389747986,1.32389805089,1.32389744911,1.67285583389e-07,4.63174603824e-06,4.88497332654e-19,1.30690407643e-05,0.000361851132399,1.33773661761e-16
0.0284091761175,7.90098174466e-14,2.18759681215e-12,0,1,-2.76202475313e-09,9.9756647387e-11,-2.76863520689e-17,1.39018222456e-11,3.84908901328e-10,1.14290017476e-23,-5.84864854807e-07,2.11236664602e-08,-1.20181504946e-16,1.95655479028e-09,5.41724200906e-08,3.62578285879e-21,-4.09801401179e-05,1.48008690252e-06,-2.12662102729e-14,1.32389805003,1.32389744997,1.32389808419,1.32389741581,2.0646800215e-07,5.71661545248e-06,1.02147278347e-18,1.45150975878e-05,0.000401889059326,2.51646539971e-16
0.0312500937293,1.27228423362e-13,3.52265708687e-12,0,1,-3.67548867042e-09,1.32748256831e-10,-7.31843866243e-19,2.03502644716e-11,5.6345116497e-10,2.69895374919e-23,-7.07082983311e-07,2.55378400265e-08,-1.92371799048e-16,2.60363161357e-09,7.20884619395e-08,7.77578983479e-21,-4.50594563376e-05,1.62742028134e-06,-3.0909385678e-14,1.3238980799,1.3238974201,1.32389811745,1.32389738255,2.49756830209e-07,6.91518172341e-06,1.99039968803e-18,1.59599443157e-05,0.000441893481537,4.456507708e-16
0.034091011341,1.96547085876e-13,5.44192851464e-12,0,1,-4.77078925339e-09,1.72307279556e-10,-0,2.88172068656e-11,7.97880971142e-10,5.9124308996e-23,-8.40885260979e-07,3.03704003382e-08,-2.95803541228e-16,3.37951734739e-09,9.35709208635e-08,1.56018051631e-20,-4.91353573105e-05,1.77463031109e-06,-4.35272781521e-14,1.32389810974,1.32389739026,1.32389815069,1.32389734931,2.97148630431e-07,8.22734968479e-06,3.6592763413e-18,1.74035814025e-05,0.000481864411618,7.50870643926e-16
0.0369319289528,2.93235669866e-13,8.11900897051e-12,0,1,-6.06437441779e-09,2.19027906923e-10,-8.85483999223e-19,3.96851374682e-11,1.09878851794e-09,1.21434789664e-22,-9.86261987197e-07,3.56209970367e-08,-4.39686621235e-16,4.29586331683e-09,1.18942394768e-07,2.95840682518e-20,-5.32078443197e-05,1.92171703811e-06,-5.96780582172e-14,1.32389813955,1.32389736045,1.3238981839,1.3238973161,3.4863996697e-07,9.65302420609e-06,6.40529474218e-18,1.88460093026e-05,0.000521801862153,1.21322385017e-15
0.0397728465645,4.24697661924e-13,1.175888366e-11,0,1,-7.57267830262e-09,2.73503664161e-10,-2.07115590868e-18,5.33696309114e-11,1.47768009369e-09,2.36477471762e-22,-1.143203465e-06,4.1289279895e-08,-6.34884434477e-16,5.36431108788e-09,1.48525211353e-07,5.34996659317e-20,-5.72769186481e-05,2.06868050875e-06,-7.99675490837e-14,1.32389816934,1.32389733066,1.32389821708,1.32389728292,4.04227405272e-07,1.11921101926e-05,1.0756033046e-17,2.02872284704e-05,0.000561705845723,1.89171349771e-15
0.0426137641763,5.99564127257e-13,1.66005265656e-11,0,1,-9.31212127533e-09,3.36327410366e-10,-2.77588675856e-18,7.0319320699e-11,1.94697730946e-09,4.39978274036e-22,-1.31170000107e-06,4.73748988175e-08,-8.94049058356e-16,6.59649247105e-09,1.82641428209e-07,9.28872419442e-20,-6.13425815783e-05,2.21552076932e-06,-1.05049085232e-13,1.32389819911,1.32389730089,1.32389825024,1.32389724976,4.63907512075e-07,1.28445125852e-05,1.74279461396e-17,2.17272393603e-05,0.000601576374905,2.86055264789e-15
0.045454681788,8.27787587863e-13,2.29194997137e-11,0,1,-1.1299109937e-08,4.08092004633e-10,-4.6110756225e-18,9.10158714972e-11,2.52001633185e-09,7.86021916792e-22,-1.49174190571e-06,5.38775038405e-08,-1.23175602715e-15,8.00402952508e-09,2.21612832927e-07,1.55590819166e-19,-6.54048343927e-05,2.36223786614e-06,-1.35623371201e-13,1.32389822885,1.32389727115,1.32389828337,1.32389721663,5.27676855404e-07,1.46101363606e-05,2.73691236792e-17,2.31660424265e-05,0.000641413462276,4.21140205537e-15
