t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z
0,0,0,0,1,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,1.32389775,1.32389775,1.32389775,1.32389775,0,0,0,0,0,0
0.00284247112839,3.16434634958e-19,2.19273184317e-17,0,1,-2.76721283023e-12,3.9857006584e-14,-1.10505422866e-25,5.56603445621e-16,3.85698012921e-14,-2.36171918481e-30,-7.78656658153e-09,1.12368475949e-10,-2.48706166969e-21,7.83234344631e-13,5.42741754031e-11,-3.30310156641e-27,-4.45046972781e-06,6.42250336311e-08,-4.97428222289e-18,1.3238977837,1.3238977163,1.32389778518,1.32389771482,8.2658354102e-10,5.72780552821e-08,-3.4218548721e-24,5.81514245918e-07,4.02959936559e-05,-2.22703633797e-21
0.00568494225678,1.01245019732e-17,7.01576737191e-16,0,1,-2.21330906973e-11,3.19300141882e-13,-7.06950886517e-24,8.90417088501e-15,6.17013970014e-13,-3.77812091703e-29,-2.53006634182e-08,3.65115607633e-10,-2.82785072061e-20,6.26456938823e-12,4.34102947773e-10,-2.14031683105e-26,-8.21353023893e-06,1.18530017748e-07,-2.71005764575e-17,1.32389781219,1.32389768781,1.32389781492,1.32389768508,3.30541574111e-09,2.29048579066e-07,-3.09622632833e-24,1.16254387644e-06,8.05584059176e-05,1.04450224801e-20
0.00852741338517,7.68722585674e-17,5.32685839649e-15,0,1,-7.46836181255e-11,1.07780451231e-12,-8.05109969136e-23,4.50698520547e-14,3.12311260681e-12,-1.91235492865e-28,-5.44800117142e-08,7.86204782542e-10,-1.56552273956e-19,2.11385167264e-11,1.46479220738e-09,4.29688455145e-26,-1.23157310576e-05,1.77729158885e-07,-9.67183487619e-17,1.32389784325,1.32389765675,1.32389784735,1.32389765265,7.43511935331e-09,5.15216135107e-07,1.55113517629e-22,1.7430890733e-06,0.000120787249379,1.67691278694e-19
0.0113698845136,3.23894071498e-16,2.24442196247e-14,0,1,-1.76990951069e-10,2.55417909045e-12,-4.52947658687e-22,1.42419247228e-13,9.86893291618e-12,1.58704545507e-27,-9.5314883331e-08,1.37549561324e-09,-5.78116735089e-19,5.00956739041e-11,3.47137662061e-09,1.88291698077e-24,-1.64145100953e-05,2.36878920066e-07,-2.62879781858e-16,1.32389787428,1.32389762572,1.32389787975,1.32389762025,1.32143176472e-08,9.15685322958e-07,1.5451106132e-21,2.32315001822e-06,0.000160982536633,1.00922001766e-18
0.014212355642,9.88308968836e-16,6.84848087864e-14,0,1,-3.456134221e-10,4.98756591583e-12,-0,3.47645283725e-13,2.4090058405e-11,1.99211793588e-26,-1.47795553779e-07,2.13284776496e-09,-1.65100865429e-18,9.7822725884e-11,6.77861973167e-09,1.34986115256e-23,-2.05098686356e-05,2.95979319815e-07,-5.94168179214e-16,1.32389790529,1.32389759471,1.32389791212,1.32389758788,2.06416344088e-08,1.43036077796e-06,7.84583403475e-21,2.90272689287e-06,0.000201144280267,3.91583437393e-18
0.0170548267703,2.45888737783e-15,1.7038844856e-13,0,1,-5.97095545592e-10,8.61666293872e-12,-5.14500913025e-21,7.20757096599e-13,4.99448183701e-11,1.07841536533e-25,-2.11912302219e-07,3.05812095559e-09,-3.95592852474e-18,1.69002446514e-10,1.17110140644e-08,5.92139753664e-23,-2.46018079621e-05,3.55030376654e-07,-1.17864079112e-15,1.32389793627,1.32389756373,1.32389794447,1.32389755553,2.97156939405e-08,2.05914717123e-06,2.83119286355e-20,3.48181987889e-06,0.000241272492868,1.17120814368e-17
0.0198972978987,5.31388626272e-15,3.6822541947e-13,0,1,-9.47968022908e-10,1.36801681094e-11,-0,1.33506891349e-12,9.25135176752e-11,4.6680411293e-25,-2.87655411457e-07,4.15117495565e-09,-8.35151349331e-18,2.68313699996e-10,1.85927812237e-08,2.10222579597e-22,-2.8690329358e-05,4.14032109103e-07,-2.12377171714e-15,1.32389796723,1.32389753277,1.32389797679,1.32389752321,4.04351210611e-08,2.80194920965e-06,8.43224303865e-20,4.06042915789e-06,0.000281367187021,2.96273978068e-17
0.0227397690271,1.03588526739e-14,7.17816054485e-13,0,1,-1.41474774758e-09,2.0416335289e-11,-2.88839451355e-20,2.27718894364e-12,1.57797666816e-10,1.53201498542e-24,-3.75015167947e-07,5.4118695883e-09,-1.60294481033e-17,4.0043144235e-10,2.77478719977e-08,6.0806196016e-22,-3.27754341063e-05,4.72984535677e-07,-3.55639489052e-15,1.32389799816,1.32389750184,1.32389800908,1.32389749092,5.27985411052e-08,3.65867163591e-06,2.14178506132e-19,4.63855491143e-06,0.000321428375308,6.59455787228e-17
0.0255822401555,1.86643957207e-14,1.29334814552e-12,0,1,-2.01393781051e-09,2.90634183386e-11,-0,3.64700827113e-12,2.52719212278e-10,4.4176054854e-24,-4.73981861792e-07,6.84006472932e-09,-2.85694130882e-17,5.70026722885e-10,3.94999664588e-08,1.55912354791e-21,-3.68571234897e-05,5.31887674886e-07,-5.62264714459e-15,1.32389802907,1.32389747093,1.32389804134,1.32389745866,6.68045799238e-08,4.6292192284e-06,4.8823083707e-19,5.21619732106e-06,0.000361456070307,1.33627610255e-16
