t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.0,45.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997175185430625e-11,0.02679558563992747,-5.474472376627881e-07,0.0,0.0,0.0,1.562985048166081e-07,4.197748095253108e-12,-6.3898011875153e-08,1.7162351189983978,1.716235104253312,1.71623513902841,1.716235124282123,0.262773590136506,0.0,0.0,0.0,0.0,0.0
0.07459455525477557,1.8178216662067517e-05,45.000000000027605,1.5,0.9999995006032092,-1.7766137077983967e-09,0.0009993964831440554,-4.3863508682401814e-08,0.0007310801921423336,1.2996299784290954e-09,0.0,2.9694875161894412e-08,0.026795123363019025,-2.6560918591945657e-06,0.019601392469824817,3.3985345900279864e-08,0.0,5.080487601833927e-06,-1.2394191550437462e-05,-6.74201855614495e-05,1.7162468514174294,1.716229540109717,1.7162458070385131,1.7162320013375216,0.26277010658282823,-3.142680409754627e-07,0.0,-9.339849651390087e-05,-5.083228664606252e-05,0.0
0.14918911050955114,0.00014542515493008582,45.00000000014753,1.5,0.9999980024822221,2.410711142520594e-09,0.0019987574854618316,-2.8282627271028035e-07,0.0029243013849752494,6.363853557422457e-10,0.0,7.181787379264595e-08,0.026793736575567394,-1.1415010343688766e-05,0.03920226523566199,-5.836949582662086e-08,0.0,-3.8796706512490555e-06,-2.478747470917934e-05,-0.00016742956829514843,1.7162702020733045,1.7162280590024612,1.716266104673018,1.716230972558511,0.26275965601713824,-8.52938539993959e-07,0.0,-0.0001867968979976751,3.535998244025378e-05,0.0
0.2237836657643267,0.0004908066445994368,45.0,1.5,0.9999955058449261,2.9382942753311604e-09,0.0029980475296296576,-9.800648725949485e-07,0.006579605428137311,-5.158738378083684e-09,0.0,1.4638104974639303e-07,0.02679142542480762,-2.6824038778286774e-05,0.058802098606400045,-1.1526026055600041e-07,0.0,5.120835690646425e-06,-3.717785385809915e-05,-0.00023481542890390413,1.7162953859073677,1.7162359399895226,1.7162907507278862,1.716241820293946,0.26274223889031,-2.0601627581412787e-06,0.0,-0.00028018404718921136,-2.76169082869244e-05,0.0
0.2983782210191023,0.00116338273193599,44.99999999905356,1.5,0.9999920110369525,1.3002413902842713e-08,0.00399723114661192,-2.3306477192654933e-06,0.011696895406917084,-2.4478052417568892e-08,0.0,3.231135386717118e-07,0.026788190147804796,-4.645006928163187e-05,0.07840037294133367,-4.37750166700821e-07,0.0,-6.254718098069841e-06,-4.9564367052368746e-05,-0.00030233110489523906,1.716328886260122,1.716252108085736,1.7163208162790522,1.7162580570204262,0.2627178558907236,-4.393347212677345e-06,0.0,-0.0003735604108011258,4.978522944456783e-05,0.0
0.3729727762738778,0.0022722047882160435,44.99999999572684,1.5,0.9999875185405068,1.9007939073601314e-08,0.004996272878954734,-4.529723006239848e-06,0.01827603564633905,-6.910150045315563e-08,0.0,6.822632997935652e-07,0.02678403107974497,-7.272432553409133e-05,0.09799656865967811,-8.167233228653738e-07,0.0,1.596607503833779e-05,-6.194591395926862e-05,-0.00040210197181967853,1.716370595167302,1.7162690419364415,1.7163638171754725,1.7162797848808944,0.2626865079632901,-9.0708096643647e-06,0.0,-0.0004669251489379202,-0.00017632940368093763,0.0
0.4475673315286534,0.00392631261860341,44.999999987480194,1.5,0.999982028972254,4.700452601565323e-08,0.005995137284649442,-7.840301074729884e-06,0.026316851716215946,-1.6506387217313294e-07,0.0,1.192842292603501e-06,0.026778948651880453,-0.00010564647299051326,0.11759016625600009,-1.8439177509600064e-06,0.0,1.4151950129690196e-05,-7.432081331668788e-05,-0.0004695255122496962,1.7164171298663022,1.716298267292635,1.7164082206265274,1.7163103791176344,0.2626481963419939,-1.6477998763338877e-05,0.0,-0.0005602687044742338,-0.00011043073259943108,0.0
0.522161886783429,0.006234731571458601,44.99999996877754,1.5,0.9999755430814528,8.492052027066271e-08,0.006993788941393411,-1.2457517026657422e-05,0.03581913043795206,-3.552142372136729e-07,0.0,2.0289038461873945e-06,0.026772943397955988,-0.00014278168162253267,0.137180646331745,-3.374657395099428e-06,0.0,1.7136028808556123e-05,-8.668791015433033e-05,-0.0005368940568141284,1.716470168430156,1.7163340103208207,1.7164597917403202,1.7163481525926805,0.26260292251110073,-2.644152013018093e-05,0.0,-0.0006535899738169062,-0.0002059154020842427,0.0
0.5967564420382045,0.009306469648232231,44.99999993080586,1.5,0.9999680617473383,1.5072217135986904e-07,0.007992192450729158,-1.8576311374708765e-05,0.0467826198930975,-6.939854804739161e-07,0.0,3.0171880917409313e-06,0.02676601593638528,-0.0001865628212346073,0.15676748961052026,-5.8686820754464225e-06,0.0,9.446929918035842e-06,-9.904691413264516e-05,-0.0006369567077214194,1.716534582908736,1.7163735856299545,1.7165212054433745,1.7163882227032237,0.26255068816460764,-3.934691750517985e-05,0.0,-0.0007468925464248616,-0.00014126267801497353,0.0
0.6713509972929801,0.013250514614025636,44.99999985977847,1.5,0.9999595859743751,2.378914028927785e-07,0.00899031244058347,-2.6459791060234128e-05,0.05920702943251181,-1.2532543973574415e-06,0.0,4.193142157097379e-06,0.026758166992741913,-0.00023698900015070725,0.17635017693900013,-9.332754851200033e-06,0.0,2.5160232214945785e-05,-0.00011139452813866985,-0.000704098078528602,1.7166003864717618,1.7164221488750964,1.7165872944330687,1.7164405636858142,0.26249149524015,-5.559466937583347e-05,0.0,-0.0008401618951547007,-0.00024833081942648424,0.0
0.7459455525477556,0.018175831108869264,44.99999973619144,1.5,0.9999501168904671,3.5954150878454687e-07,0.009988113571262513,-3.6302887765870656e-05,0.07309202968720566,-2.1201175741020055e-06,0.0,5.8701865402120505e-06,0.026749397391102454,-0.0002916226575054567,0.19592818933296527,-1.4165928869137725e-05,0.0,3.126011754208405e-05,-0.0001237304630470936,-0.0007713725203506222,1.7166737161275536,1.7164782091966153,1.7166595358981172,1.7164990247427563,0.26242534588065597,-7.663260709778741e-05,0.0,-0.0009334072121113927,-0.0003836294070709069,0.0
0.8205401078025313,0.024191357759894158,44.99999953284642,1.5,0.9999396557425154,5.336843582674736e-07,0.010985560537554725,-4.830042288836608e-05,0.0884372525801771,-3.4155001536983454e-06,0.0,7.797661966642912e-06,0.026739708055165422,-0.0003528973182099678,0.2155010079537218,-2.0878571294752664e-05,0.0,2.0473452955764048e-05,-0.00013605408898634182,-0.0008715115326080058,1.7167588597428767,1.7165385011322793,1.7167411800573187,1.7165593025759596,0.2623522424612818,-0.00010183202645586934,0.0,-0.0010266073230597976,-0.0002928706601522023,0.0
0.8951346630573068,0.031406004294378384,44.99999921250576,1.5,0.9999282038878122,7.515491536739577e-07,0.011982618073792955,-6.271544254677125e-05,0.1052422913396264,-5.280027699795264e-06,0.0,1.0145668684895084e-05,0.02672909996450706,-0.0004208083373088857,0.23506811417300016,-2.9486918780100105e-05,0.0,2.7900515203558188e-05,-0.00014835854978152021,-0.0009387453496521835,1.7168457375330706,1.7166081235273207,1.7168271121151328,1.7166314590364435,0.2622721874411093,-0.00013171833365013366,0.0,-0.0011197861402969563,-0.0004411329056925985,0.0
0.9697292183120824,0.03992864865386849,44.99999872684613,1.5,0.9999157627943651,1.0387928095538958e-06,0.012979250956739977,-7.97426232265264e-05,0.12350670051244486,-7.88071637635012e-06,0.0,1.2752926238892662e-05,0.026717574369106434,-0.000492928948860956,0.25462898951195534,-4.068569534375557e-05,0.0,2.913874166789702e-05,-0.00016065495465259304,-0.0010061181174003857,1.7169398747055165,1.716684974448958,1.716919413893041,1.7167099519415843,0.2621851836396514,-0.00016692319211928505,0.0,-0.001212900811311253,-0.00041434824543974956,0.0
1.044323773566858,0.04986813410929845,44.99999801365212,1.5,0.9999023340337613,1.388059280841707e-06,0.013975424012597845,-9.957699501358088e-05,0.1432299959808772,-1.1412969263164134e-05,0.0,1.5938130903139137e-05,0.026705132349676943,-0.000571678248441829,0.2741831157871865,-5.4537260795117045e-05,0.0,5.632713505640645e-05,-0.00017293205518520863,-0.0011052512367989496,1.7170426409686188,1.7167631279936881,1.7170239927876942,1.7167933898071952,0.262091233348685,-0.00020856151919438633,0.0,-0.0013060499670467618,-0.0007030151388793459,0.0
