t,ax,ay,az,gx,gy,gz
0.090155264,0.07932340353727341,-0.05657516047358513,9.891341209411621,-0.0003170733107253909,-0.0015824174042791128,0.002811451442539692
0.092155648,0.08073346316814423,-0.05756107345223427,9.879227638244629,-0.002274323021993041,-0.0015240159118548036,0.000920743856113404
0.094158592,0.07951068133115768,-0.05810040235519409,9.87001895904541,-0.0019614461343735456,0.0001816875592339784,0.00202759075909853
0.09615820800000001,0.08523374050855637,-0.05464752018451691,9.859437942504883,-0.0008679074817337096,0.000683766498696059,0.00046158043551258743
0.098158848,0.09313978254795074,-0.04996040463447571,9.849609375,-0.00019194060587324202,0.0010561852250248194,-0.0073005203157663345
0.100159232,0.08983439207077026,-0.048604123294353485,9.837079048156738,-3.2640415156492963e-05,0.001811467343941331,-0.0001583421544637531
0.10216140800000001,0.08079809695482254,-0.04314620420336723,9.821683883666992,0.0011822469532489777,0.0009936945280060172,-0.0012624908704310656
0.104162816,0.0724671334028244,-0.040165334939956665,9.822236061096191,0.0016613489715382457,0.0006171591812744737,-0.003323323791846633
0.10616320000000001,0.06650896370410919,-0.041343457996845245,9.8299560546875,0.0010097756749019027,0.0010005523217841983,0.0033412117045372725
0.10816358400000001,0.06588954478502274,-0.04565266892313957,9.834783554077148,-0.0009445407195016742,0.0004965187981724739,0.005788889247924089
0.11016550400000001,0.06336192041635513,-0.049247946590185165,9.836996078491211,-0.0013020264450460672,0.0005788184935227036,0.0007863790378905833
0.11216716800000001,0.065416619181633,-0.060785047709941864,9.834842681884766,-0.00047892218572087586,0.0008470808388665318,0.0026868456043303013
0.11416806400000001,0.06901632994413376,-0.07432032376527786,9.83400821685791,0.0003584348305594176,-0.00022562677622772753,0.007431606762111187
0.11616947200000001,0.06972983479499817,-0.07885896414518356,9.833020210266113,0.0003825928724836558,-0.0020056513603776693,0.0030801622197031975
0.118171648,0.07659444212913513,-0.07502467185258865,9.834624290466309,-0.0005968541954644024,-0.0008600018336437643,0.0025331517681479454
0.12017203200000001,0.08605895191431046,-0.06882579624652863,9.83598804473877,-0.0004797331930603832,0.0016194445779547095,0.0036110724322497845
0.12217548800000001,0.08950498700141907,-0.06075035780668259,9.8341646194458,0.0002282468631165102,0.001794167677871883,0.0013255664380267262
0.12417664,0.0879485234618187,-0.05899159237742424,9.823498725891113,0.0002705476654227823,-0.00014949303294997662,0.0016768460627645254
0.126177792,0.08463328331708908,-0.06134454905986786,9.80780029296875,-6.727227446390316e-05,-0.0002819714427459985,-0.0014694069977849722
0.128178688,0.07888100296258926,-0.060045771300792694,9.795705795288086,0.0003660799702629447,-7.250635826494545e-05,-0.0011374433524906635
0.13017856,0.07584278285503387,-0.06374749541282654,9.77894115447998,0.000595803081523627,0.0007307583000510931,-2.8150705475127324e-05
0.132180992,0.07283516973257065,-0.058263685554265976,9.77080249786377,0.0010448640678077936,-0.0006857689004391432,-0.003266921965405345
0.13417932800000001,0.0699009820818901,-0.057696886360645294,9.772706031799316,0.0013271570205688477,-0.0014569915365427732,0.0007815186982043087
0.13618048000000002,0.07371438294649124,-0.05683105066418648,9.77595329284668,0.0014611948281526566,-0.00029834575252607465,0.005102817434817553
0.13818112000000002,0.07313903421163559,-0.05402647703886032,9.781275749206543,-0.00047968263970687985,-0.002057422650977969,0.004099315498024225
0.14018355200000002,0.07346169650554657,-0.05172918736934662,9.787275314331055,-0.001261262921616435,-0.0021297831553965807,0.0017813541926443577
0.142183936,0.0709376260638237,-0.053981583565473557,9.79605770111084,-0.0006370242335833609,-0.0022054826840758324,0.00229112571105361
0.144186368,0.06759653240442276,-0.0619070790708065,9.809027671813965,0.0005105966702103615,-0.0021947307977825403,-0.0010686538880690932
0.14618777600000002,0.0662154033780098,-0.06519908457994461,9.815145492553711,0.0011414719047024846,-0.0011644475162029266,0.0015413203509524465
0.14818841600000002,0.06570488959550858,-0.0702640563249588,9.815606117248535,0.0010142396204173565,5.986950054648332e-05,0.0027833415661007166
0.150188288,0.06645824760198593,-0.07126561552286148,9.822232246398926,0.0010503658559173346,-0.00047775445273146033,0.0026938659138977528
0.152192768,0.06514979153871536,-0.0676003098487854,9.82999324798584,-0.0002911119081545621,-0.0015034953830763698,0.0036657971795648336
0.15419059200000002,0.06581681221723557,-0.06607909500598907,9.837820053100586,0.0002067068126052618,-0.0013450667029246688,0.0009947266662493348
0.156192256,0.06839583814144135,-0.0664018914103508,9.83800983428955,0.0004325685149524361,-0.0020258529111742973,0.0007292224327102304
0.158193152,0.06923720240592957,-0.06724856048822403,9.8423490524292,0.0003345389850437641,-0.001578846713528037,-0.00044164221617393196
0.16019456,0.07159680873155594,-0.06799379736185074,9.845356941223145,-0.00032438678317703307,-0.00032276258571073413,0.0012322204420343041
0.162294016,0.07190880179405212,-0.06696740537881851,9.845491409301758,-0.00115322379861027,0.0007594140479341149,0.0037448941729962826
0.16429337600000002,0.06771200150251389,-0.0616271011531353,9.844401359558105,0.0007415905129164457,0.0017600276041775942,0.0006807816098444164
0.166295296,0.06209326907992363,-0.06288786232471466,9.83513355255127,0.0020676893182098866,0.0002623106411192566,-0.0013840661849826574
0.16829670400000002,0.05424688011407852,-0.06308752298355103,9.821709632873535,0.0021823092829436064,-0.0007385716889984906,0.001606671721674502
0.17029734400000002,0.04597680643200874,-0.061866581439971924,9.809423446655273,0.0008997409022413194,-0.0017903759144246578,0.008429700508713722
0.17229824000000002,0.042890749871730804,-0.06164722144603729,9.804915428161621,-0.00020653799583669752,-0.0005286048399284482,0.005424153059720993
0.17429913600000002,0.04261051118373871,-0.06666789948940277,9.803694725036621,-0.0007765420596115291,3.769614704651758e-05,0.0007930685533210635
0.17629952000000002,0.04488768056035042,-0.06713594496250153,9.803079605102539,-0.0009500389569438994,0.000367446948075667,0.001428765943273902
0.17830041600000002,0.04741288349032402,-0.06552005559206009,9.797872543334961,-0.0001304469769820571,0.0008958358084782958,-0.002323136432096362
0.18030105600000002,0.05460350960493088,-0.0651191920042038,9.795429229736328,0.00034090597182512283,0.00016630874597467482,-0.0007237535319291055
0.18230220800000002,0.06371737271547318,-0.06855189055204391,9.803985595703125,0.0005437194486148655,3.132299389108084e-05,0.0017986841266974807
0.18430310400000002,0.07010827213525772,-0.07302466034889221,9.814213752746582,0.0007166069699451327,0.0005917521775700152,0.004450717940926552
0.186305024,0.06855138391256332,-0.07654078304767609,9.810332298278809,0.0006325660506263375,8.944170258473605e-05,0.005836428143084049
0.188305408,0.06554152071475983,-0.07755853235721588,9.804832458496094,0.0006610049749724567,-0.000526901101693511,0.004164058715105057
0.19030681600000002,0.06472469866275787,-0.07192955166101456,9.809677124023438,0.0009308973676525056,-0.0009419337147846818,-0.00022516776516567916
0.19230924800000002,0.06268586963415146,-0.06497220695018768,9.824569702148438,-2.8067122912034392e-05,-0.0016046710079535842,-0.00041085222619585693
0.19430912,0.06237543746829033,-0.06352142244577408,9.829729080200195,-0.0009483784670010209,0.0002648330701049417,0.006434319540858269
0.196310528,0.062118049710989,-0.05859707295894623,9.82536506652832,-0.00013552552263718098,0.0014656349085271358,0.004408929497003555
0.19831014400000002,0.0617704801261425,-0.053621865808963776,9.821878433227539,0.0007349449442699552,5.243763007456437e-05,0.002319753635674715
0.200311296,0.0604122057557106,-0.050118930637836456,9.818891525268555,0.0011528430040925741,0.0008567452896386385,0.0035316043067723513
0.202312448,0.05168000981211662,-0.04897633567452431,9.811914443969727,0.0005777257611043751,0.0012889670906588435,0.003986603580415249
0.20431232000000002,0.04931008443236351,-0.0480407178401947,9.80282211303711,5.889931708225049e-05,-0.0009903586469590664,0.005304666236042976
0.206312448,0.05437253415584564,-0.04523187130689621,9.79382610321045,0.0005746838869526982,-0.0013984728138893843,0.003168670693412423
0.20831206400000002,0.05567339435219765,-0.04199276119470596,9.798871994018555,0.0024029980413615704,-0.0017776844324544072,0.005422771908342838
0.21031500800000003,0.056458763778209686,-0.04057306796312332,9.797733306884766,0.002584669040516019,-0.0024483681190758944,0.004300259985029697
0.21231539200000002,0.05852680280804634,-0.039740629494190216,9.789283752441406,0.0013825830537825823,-0.0008760824566707015,-0.0015373241622000933
0.21431628800000002,0.06285887211561203,-0.04052773490548134,9.78432846069336,0.00014012286555953324,-0.00010967936395900324,0.003124573500826955
0.21631616,0.062942273914814,-0.045062217861413956,9.782082557678223,-0.00039386661956086755,-0.0012186267413198948,0.0034541282802820206
0.218316544,0.05809304863214493,-0.04970724135637283,9.77822494506836,-8.588987111579627e-05,-0.002599221421405673,-0.000800594047177583
0.22031641600000001,0.05533318221569061,-0.050965871661901474,9.78276252746582,0.0005408463184721768,-0.0009414702071808279,-0.001183207961730659
0.22231731200000002,0.05640802159905434,-0.05153491720557213,9.785513877868652,0.00028886584914289415,-0.0011477988446131349,-0.0004076980403624475
0.224319232,0.05698857828974724,-0.052514590322971344,9.794706344604492,-0.00040112045826390386,-0.00045084740850143135,0.002160358242690563
0.22633702400000003,0.052484288811683655,-0.0521012581884861,9.808320999145508,0.00025429201195947826,-0.0010706105967983603,0.0006128941313363612
0.22833920000000002,0.05436153709888458,-0.0503203384578228,9.818464279174805,0.0003942607145290822,-0.0008786345715634525,0.00019335621618665755
0.23034009600000002,0.06015342101454735,-0.052654266357421875,9.828551292419434,-0.0001274606038350612,-0.0008964717853814363,0.0019409749656915665
0.23234304,0.0651884600520134,-0.054604671895504,9.836064338684082,-3.275438575656153e-05,0.0005151372752152383,0.0022759102284908295
0.2343424,0.06622916460037231,-0.04765644669532776,9.835102081298828,-0.00016139120270963758,0.0015664364909753203,-0.00017901728278957307
0.236343296,0.06570591777563095,-0.04517557844519615,9.826885223388672,-0.0006272202008403838,0.000675570743624121,-0.002136152470484376
0.23834444800000001,0.0662539154291153,-0.048077020794153214,9.816722869873047,-0.001411310862749815,0.0004414198047015816,-0.003935276065021753
0.240345088,0.06817428767681122,-0.05256578326225281,9.812090873718262,-0.0015803348505869508,-0.0004727969935629517,-0.0008080970728769898
0.242347264,0.07411148399114609,-0.060334835201501846,9.80058765411377,-0.00044755585258826613,-9.6296971605625e-05,0.0012688838178291917
0.244348416,0.07743377983570099,-0.06676524877548218,9.797598838806152,0.0003813240327872336,-0.0008147160988301039,0.0019480529008433223
0.246350336,0.08007902652025223,-0.07303360849618912,9.800930976867676,0.0007715422543697059,9.992026025429368e-05,0.0032515001948922873
0.24835020800000002,0.07941262423992157,-0.07688561826944351,9.79796314239502,0.00022951762366574258,0.0006213712622411549,0.003176688449457288
0.250350336,0.07578571140766144,-0.07426215708255768,9.79481315612793,0.00018259989155922085,0.0002937291865237057,0.004997277166694403
0.252349952,0.06753244251012802,-0.07647261023521423,9.792464256286621,0.0012359492247924209,-0.0009496296406723559,0.0035722984466701746
0.254352128,0.05890312045812607,-0.0796302780508995,9.792150497436523,0.0020219101570546627,-0.0015636058524250984,-0.0021019051782786846
0.256360704,0.058628637343645096,-0.0807848796248436,9.792533874511719,0.0019900337792932987,-0.001870370702818036,-0.0012511048698797822
0.25836211200000003,0.061008863151073456,-0.07606218010187149,9.791467666625977,0.0010174697963520885,-0.002625303342938423,-0.0011508705792948604
0.26036224,0.06558997184038162,-0.07067811489105225,9.790637016296387,0.001044740085490048,-0.003257513977587223,0.001208151807077229
0.26244480000000003,0.06995902955532074,-0.06856991350650787,9.795063972473145,0.0017253364203497767,-0.0009499507141299546,0.0033557419665157795
0.264448,0.07321611046791077,-0.06749791651964188,9.802560806274414,0.0025365527253597975,0.0009529668022878468,0.011045482009649277
0.266449408,0.07357380539178848,-0.06422828882932663,9.809109687805176,0.0030071050859987736,0.001878591370768845,0.012720824219286442
0.268446976,0.06810734421014786,-0.05422026664018631,9.811535835266113,0.002258824184536934,0.0017528716707602143,0.011424017138779163
0.27044787200000003,0.06244072690606117,-0.04838678985834122,9.813234329223633,0.0016251287888735533,0.0007369813392870128,0.00105861050542444
0.27245209600000003,0.0622980110347271,-0.04644569009542465,9.802202224731445,0.0014423495158553123,7.117140921764076e-05,-0.000545827264431864
0.274450176,0.06200126186013222,-0.048766981810331345,9.788741111755371,0.0011488886084407568,0.0008163283346220851,0.00035441573709249496
0.27645081600000004,0.06010518968105316,-0.054303668439388275,9.775518417358398,0.00046648355782963336,0.002045008121058345,0.004860538057982922
0.27845273600000003,0.059553761035203934,-0.057836901396512985,9.768447875976562,-0.0009355800575576723,0.000683688442222774,0.00272945873439312
0.280455936,0.06000134348869324,-0.060258567333221436,9.771334648132324,-0.0022043997887521982,6.961747567402199e-05,0.004560720641165972
0.282458368,0.06133732944726944,-0.05983185023069382,9.772865295410156,-0.002131519839167595,0.00010509957792237401,0.001687062787823379
0.284459776,0.0656072124838829,-0.05755780637264252,9.782532691955566,-0.0019530713325366378,0.0003917332796845585,0.0015880819410085678
0.286461952,0.06730808317661285,-0.05427709221839905,9.789138793945312,-0.0015187808312475681,-0.0006161193014122546,0.0033368703443557024
0.28846208,0.07098256796598434,-0.05270653963088989,9.790492057800293,-0.0012265356490388513,-0.001813840470276773,0.0031625416595488787
0.29046297600000004,0.07272287458181381,-0.05067718029022217,9.789172172546387,-0.0011699538445100188,-0.002199206268414855,-0.0011764814844354987
0.292463872,0.0751970112323761,-0.05062565207481384,9.796036720275879,-0.0004476103640627116,-0.0019617180805653334,0.00121464638505131
0.294465792,0.07291290909051895,-0.05512755364179611,9.803457260131836,0.0011012258473783731,-0.0013358552241697907,0.0022038875613361597
0.296466944,0.07039004564285278,-0.05777120962738991,9.815119743347168,0.0013398537412285805,-0.002489208010956645,0.0030255657620728016
0.298468096,0.06891699880361557,-0.05823633074760437,9.828522682189941,0.0011731635313481092,-0.0037502150516957045,0.007715446408838034
0.300471296,0.06998901069164276,-0.052447360008955,9.836647987365723,0.0003358215617481619,-0.0016978393541648984,0.007102534640580416
0.30247091200000004,0.07338706403970718,-0.04730721935629845,9.832823753356934,-0.0002020742540480569,0.00010543916869210079,0.0041704075410962105
0.304471808,0.07940743118524551,-0.04403427988290787,9.82555103302002,-2.1866879251319915e-05,-0.00025947255198843777,0.0034646654967218637
0.306474752,0.08285247534513474,-0.04461023211479187,9.810397148132324,0.00019046598754357547,-0.0008363189990632236,0.006564178038388491
0.30847488,0.08255259692668915,-0.047416865825653076,9.799901008605957,0.00011145086318720132,-0.0020115948282182217,0.007854357361793518
0.310475008,0.08300641924142838,-0.05332950875163078,9.804296493530273,0.00031801380100660026,0.0002693114220164716,0.006365971639752388
0.312477184,0.08227206021547318,-0.058406222611665726,9.798477172851562,-0.00012154293654020876,0.0006831284845247865,0.001814708928577602
0.31447936000000004,0.07515400648117065,-0.05472675338387489,9.788863182067871,-0.0009560439502820373,0.0011587381595745683,0.0017677524592727423
0.31648000000000004,0.07044588774442673,-0.05394284427165985,9.785955429077148,-0.0009333140915259719,0.0010922319488599896,0.0022912737913429737
0.31848192000000003,0.07064075767993927,-0.056233637034893036,9.780975341796875,-0.0008898643427528441,-1.594811510585714e-05,-0.00020840099023189396
0.320483328,0.07172255218029022,-0.06368046253919601,9.781268119812012,-0.00047941188677214086,-0.0013684954028576612,0.0006657297490164638
0.322485248,0.07398610562086105,-0.07080766558647156,9.794763565063477,-0.0007379981689155102,-0.002877565799281001,0.003586216364055872
0.32448614400000003,0.07645954191684723,-0.0769088864326477,9.812080383300781,-0.0008570589125156403,-0.003401236142963171,0.010821407660841942
0.326488832,0.07797364890575409,-0.0803433507680893,9.825505256652832,-6.271097663557157e-05,-0.0031828321516513824,0.01417476125061512
0.328488192,0.07742051035165787,-0.0798330157995224,9.826859474182129,-0.00031719880644232035,-0.0026615657843649387,0.008933056145906448
0.330488832,0.07427742332220078,-0.08036945015192032,9.818805694580078,-3.596895112423226e-05,-0.0007524665561504662,0.0004652435309253633
0.33248896,0.068562813103199,-0.07971765100955963,9.811023712158203,0.0002391311718383804,-9.432547813048586e-05,0.0007098253117874265
0.334491136,0.06695438176393509,-0.07591833919286728,9.809162139892578,-2.9796416129102e-05,0.0009500295855104923,0.003382962429895997
0.336492032,0.06827661395072937,-0.07520336657762527,9.81332778930664,-0.00039279492921195924,0.002138902200385928,0.0020501655526459217
0.33849395200000004,0.06674686074256897,-0.0685916468501091,9.822744369506836,-0.0008130647474899888,0.0020741992630064487,0.0010927100665867329
0.340494336,0.06314636021852493,-0.06276615709066391,9.82776927947998,0.0003215112956240773,0.0019098599441349506,-0.001103313872590661
0.342496,0.06537981331348419,-0.06195361167192459,9.82565689086914,0.001245305989868939,0.000981659977696836,0.0022331057116389275
0.34449587200000004,0.07131708413362503,-0.06405005604028702,9.819995880126953,0.0007816524594090879,0.00018968181393574923,0.010773845948278904
0.34649830400000003,0.07805707305669785,-0.06709837168455124,9.813562393188477,0.0006707071443088353,-0.0009248347487300634,0.014885804615914822
0.34849792,0.0842881053686142,-0.0701623260974884,9.807612419128418,0.0005115802050568163,-0.0006322217523120344,0.01424388401210308
0.350498048,0.09433213621377945,-0.07236851751804352,9.801648139953613,0.0013480569468811154,0.0006055199773982167,0.007308274041861296
0.352502784,0.09925217181444168,-0.07625679671764374,9.797957420349121,0.0012756119249388576,-0.0009277574717998505,-0.0020464046392589808
0.35450188800000004,0.09751430153846741,-0.0767127200961113,9.80687427520752,0.0012042354792356491,-0.0020053654443472624,-0.0026891238521784544
0.356504064,0.09261065721511841,-0.07965940982103348,9.809947967529297,0.0007959805079735816,-0.0013977163471281528,0.0047701881267130375
0.358506496,0.08676132559776306,-0.08470585197210312,9.807219505310059,8.912708835850935e-06,-0.00023666443303227425,0.01100167352706194
0.360508928,0.08014394342899323,-0.08778533339500427,9.803333282470703,0.0005297005991451442,0.0005098506808280945,0.011383648961782455
0.36263731200000004,0.07080526649951935,-0.08925552666187286,9.800124168395996,7.225365698104724e-05,0.0019662354607135057,0.010924340225756168
0.36463923200000004,0.05983858183026314,-0.09248383343219757,9.795404434204102,-0.0004134405462536961,0.002357279183343053,0.008509622886776924
0.36663987200000003,0.054844968020915985,-0.0892413854598999,9.796932220458984,-0.00017275330901611596,0.0011719056637957692,0.0043044849298894405
0.36864102400000004,0.0580439455807209,-0.08508311957120895,9.80254077911377,-0.0004362796316854656,-0.0003608595870900899,0.004702827427536249
0.370641408,0.06770161539316177,-0.08468525111675262,9.812592506408691,-0.000732592074200511,-0.0006516667199321091,0.007398966699838638
0.37264281600000004,0.07571309804916382,-0.08480128645896912,9.822872161865234,-4.713951057055965e-05,-0.0006630957941524684,0.007046946790069342
0.37464294400000003,0.07497292757034302,-0.07781936228275299,9.8397798538208,-7.128585275495425e-05,0.00042254041181877255,0.0056005786173045635
0.376644864,0.07503678649663925,-0.07660950720310211,9.8431396484375,-0.0011927321320399642,0.0005278679891489446,0.0021539449226111174
0.37864601600000003,0.07466135919094086,-0.08390059322118759,9.836374282836914,-0.000591420044656843,-0.0011398654896765947,0.0019755391404032707
0.380646144,0.07304377108812332,-0.09087875485420227,9.828993797302246,-0.000441959360614419,-0.0017757111927494407,0.003939199727028608
0.382646272,0.0686180368065834,-0.09020661562681198,9.828511238098145,-0.0003533925337251276,-0.0008364589302800596,0.0036043243017047644
0.384647936,0.06886059045791626,-0.09219184517860413,9.833852767944336,0.0006053523393347859,0.0003770951589103788,0.002276412444189191
0.38664960000000004,0.06656455248594284,-0.09021922945976257,9.833500862121582,0.0012218173360452056,0.000937804754357785,-0.003001851262524724
0.38865126400000005,0.06206732243299484,-0.08529333770275116,9.828792572021484,0.0008519492112100124,0.001637547160498798,-0.008953901939094067
0.39065216,0.05913667008280754,-0.08167374134063721,9.821413040161133,-0.00012450944632291794,-0.00018352697952650487,-0.003208981128409505
0.39265561600000004,0.05355538800358772,-0.07497989386320114,9.819548606872559,-0.0018241050420328975,-0.0005512143834494054,-0.0017812055302783847
0.39465446400000004,0.055031806230545044,-0.06653383374214172,9.821905136108398,-0.0016832194523885846,-7.930656283861026e-05,0.002029773313552141
0.39665612800000005,0.05757551267743111,-0.05929019674658775,9.824203491210938,0.0003015294496435672,-0.0002696835726965219,0.0019783631432801485
0.39865753600000003,0.0603029690682888,-0.0580742321908474,9.841583251953125,0.002111152745783329,-0.0005755613674409688,0.0002952580980490893
0.40065817600000003,0.062147464603185654,-0.05752513185143471,9.847916603088379,-0.00037676122155971825,0.00034359373967163265,0.0028892140835523605
0.402661888,0.062251172959804535,-0.05248775705695152,9.84019660949707,-0.0026554784271866083,0.0008621064480394125,0.0018605547957122326
0.40466048000000004,0.06221914663910866,-0.04776404798030853,9.833657264709473,8.504787729179952e-06,0.0009408353944309056,0.003154102247208357
0.406661376,0.06688772886991501,-0.045811329036951065,9.819146156311035,0.00228601461276412,0.0006879860302433372,-0.0019513372099027038
0.40866124800000003,0.07320476323366165,-0.04866652190685272,9.804226875305176,0.001679972163401544,-0.00011829584400402382,-0.00033595491549931467
0.41066240000000004,0.07309627532958984,-0.04802529513835907,9.794227600097656,4.999382872483693e-05,-0.000416471972130239,0.0019212719053030014
0.41266227200000005,0.07049327343702316,-0.05122731626033783,9.799174308776855,-0.00022782603628002107,-0.00031726062297821045,0.00029404801898635924
0.414663168,0.0682806596159935,-0.05473107844591141,9.810065269470215,-0.00043738525710068643,0.00019426719518378377,-0.0010701013961806893
0.416664064,0.06789448112249374,-0.05385918170213699,9.820687294006348,-0.00025525852106511593,-0.00013909663539379835,-0.0024436430539935827
0.41866598400000005,0.0696716234087944,-0.0543077327311039,9.825631141662598,0.0009132548584602773,0.00045150372898206115,0.0015194449806585908
0.420667648,0.07740718126296997,-0.056450676172971725,9.823033332824707,0.0009176380699500442,6.978751480346546e-05,0.0007665794109925628
0.42266956800000005,0.08436911553144455,-0.06407657265663147,9.822185516357422,4.378946323413402e-05,-0.0010440951446071267,0.0013339235447347164
0.42467020800000005,0.08945433795452118,-0.0690528154373169,9.821745872497559,7.653768079762813e-06,-0.001095605199225247,-0.00040339192491956055
0.426671872,0.08927889168262482,-0.07175261527299881,9.8211030960083,0.0008748208056204021,-0.0008084753644652665,0.0005295085720717907
