t,mode,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,ref_p_x,ref_p_y,ref_p_z,ref_v_x,ref_v_y,ref_v_z,ref_w_x,ref_w_y,ref_w_z,ref_thrust,cmd_thrust,cmd_w_x,cmd_w_y,cmd_w_z,rc_a,rc_e,rc_t,rc_r,rc_aux1,has_reference,in_trajectory,est_p_x,est_p_y,est_p_z,ahrs_tilt_err_deg,ahrs_yaw_err_deg,ahrs_acc_weight,msp_tilt_err_deg
0.100000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706284027,0.000130808769,0.000860174469,0.707928044,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00515846766,-0.000664633735,-0.00360937938,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00515846766,-0.000664633735,-0.00360937938,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0997019822,0.133043148,0.999993351,6.67333514e-17
0.11,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706285901,0.000126891352,0.000843279466,0.707926196,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00276284126,-0.00716573885,-0.012108838,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00276284126,-0.00716573885,-0.012108838,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0977205916,0.132740074,0.999856819,6.67333514e-17
0.120000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706282937,0.00012942208,0.000835528626,0.707929162,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000315307369,-0.0047108883,0.0101705473,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000315307369,-0.0047108883,0.0101705473,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0968863554,0.133219724,0.999930204,6.67333514e-17
0.13,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706280196,0.000130671486,0.000827355097,0.707931906,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00656098659,0.000429631051,0.000811819089,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00656098659,0.000429631051,0.000811819089,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0959831141,0.133663411,0.99997921,6.67333514e-17
0.140000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706283327,0.00013373195,0.000816954216,0.707928794,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000812737871,-0.00162066452,-0.00146297349,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000812737871,-0.00162066452,-0.00146297349,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0948620585,0.133156467,0.999972254,6.67333514e-17
0.15,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706290323,0.000124583278,0.000810614398,0.707921822,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00209540237,-0.0012864349,-0.0130656871,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00209540237,-0.0012864349,-0.0130656871,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0939802288,0.132024219,0.99990325,6.67333514e-17
0.160000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706295695,0.00011790738,0.000810361752,0.707916465,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00170046541,0.00810065169,0.00124044515,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00170046541,0.00810065169,0.00124044515,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0938384161,0.131154959,0.999963909,6.67333514e-17
0.17,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706297685,0.000113033763,0.000795582001,0.707914496,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000630058533,-0.00165770327,-0.00732113898,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000630058533,-0.00165770327,-0.00732113898,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0920825349,0.130832806,0.999808128,6.67333514e-17
0.180000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706299586,0.000104133121,0.00077665468,0.707912622,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00242923136,0.000576567878,0.00181190119,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00242923136,0.000576567878,0.00181190119,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0897944841,0.130525347,0.999933381,6.67333514e-17
0.19,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706301861,0.000106874564,0.000767375817,0.707910362,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00295248931,-0.0032245559,-0.00257735309,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00295248931,-0.0032245559,-0.00257735309,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0887835357,0.130157066,0.999974766,6.67333514e-17
0.200000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706286656,0.000104446854,0.00076279332,0.707925538,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00392417869,0.00535689625,0.00117018431,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00392417869,0.00535689625,0.00117018431,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0882252991,0.132618421,0.999941678,6.67333514e-17
0.21,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706263598,0.000109498956,0.000761432493,0.707948542,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00222083375,0.000789502889,-0.000121402986,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00222083375,0.000789502889,-0.000121402986,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0881513456,0.136350519,0.99960218,6.67333514e-17
0.220000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706235178,0.000101869362,0.000753854058,0.707976903,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.0082857633,0.00353400099,0.00528575508,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.0082857633,0.00353400099,0.00528575508,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0871704715,0.140950908,0.999693256,6.67333514e-17
0.23,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706215528,0.000107949864,0.000760886799,0.707996496,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00403928198,0.0033656695,0.00276047866,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00403928198,0.0033656695,0.00276047866,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0880643408,0.144131229,0.999932418,6.67333514e-17
0.240000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706191714,0.00010946026,0.000760272721,0.708020249,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00367147839,0.00212982245,-0.0036033178,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00367147839,0.00212982245,-0.0036033178,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0880191688,0.147985348,0.999998335,6.67333514e-17
0.25,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706179,0.000112914702,0.00076471263,0.708032925,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00099498333,0.00436387189,-0.00291165256,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00099498333,0.00436387189,-0.00291165256,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0885797388,0.15004303,0.999997045,6.67333514e-17
0.260000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706161784,9.81689577e-05,0.000764611652,0.708050097,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00227520027,-0.00022564448,-0.00303883899,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00227520027,-0.00022564448,-0.00303883899,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0883372527,0.152829643,0.999914701,6.67333514e-17
0.27,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706138704,9.24311783e-05,0.000737780708,0.708073144,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00415346025,-0.00355088789,-0.00361153944,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00415346025,-0.00355088789,-0.00361153944,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.085204353,0.156565037,0.999814258,6.67333514e-17
0.280000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706120634,9.22362155e-05,0.000727091984,0.708091175,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00297982315,0.00356350151,0.0115821596,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00297982315,0.00356350151,0.0115821596,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0839863393,0.159489317,0.999824711,6.67333514e-17
0.290000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706100113,9.50194714e-05,0.000720114644,0.708111646,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00226789245,3.18429683e-05,-0.00735331002,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00226789245,3.18429683e-05,-0.00735331002,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0832343338,0.16281026,0.999972247,6.67333514e-17
0.300000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706084408,0.000102161057,0.00071140654,0.708127314,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00318884081,-0.00154439295,0.00159422148,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00318884081,-0.00154439295,0.00159422148,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0823574753,0.165351593,0.999996852,6.67333514e-17
0.310000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706072142,0.000107451042,0.000711098325,0.708139544,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000340120527,0.00348121555,0.0015427688,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000340120527,0.00348121555,0.0015427688,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0824109035,0.167336379,0.999980017,6.67333514e-17
0.320000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706056405,0.000103299836,0.000706896174,0.708155239,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000317317751,-0.00115808081,-0.0015317037,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000317317751,-0.00115808081,-0.0015317037,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0818646736,0.169882989,0.999867724,6.67333514e-17
0.330000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706034866,0.000103891718,0.000697726953,0.708176723,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000221145197,0.000274175086,0.00340373486,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000221145197,0.000274175086,0.00340373486,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0808351042,0.173368283,0.999657011,6.67333514e-17
0.340000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.706022895,8.88521581e-05,0.000694261303,0.708188663,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00135987566,0.00314172127,-0.00187448537,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00135987566,0.00314172127,-0.00187448537,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0802053772,0.175305703,0.999939957,6.67333514e-17
0.350000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705997976,7.73054935e-05,0.000689805109,0.70821351,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00349740311,-0.000474761983,-0.000375446866,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00349740311,-0.000474761983,-0.000375446866,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0795406835,0.17933784,0.999704904,6.67333514e-17
0.36,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705976848,8.37966062e-05,0.000691615508,0.708234569,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00387306014,-0.000882671971,-0.00557926685,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00387306014,-0.000882671971,-0.00557926685,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0798329021,0.182756242,0.999829289,6.67333514e-17
0.370000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705959796,9.03795494e-05,0.000678504118,0.708251578,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00309696621,-0.00299954564,0.00430054074,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00309696621,-0.00299954564,0.00430054074,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0784375977,0.185515119,0.999999335,6.67333514e-17
0.38,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705948638,9.53652946e-05,0.000665268649,0.708262711,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000174563551,-0.00470154638,0.000531254316,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000174563551,-0.00470154638,0.000531254316,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0770134551,0.187320279,0.999900248,6.67333514e-17
0.390000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705932282,9.75341946e-05,0.000650909978,0.708279027,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00111505555,-0.00103902967,0.00417918746,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00111505555,-0.00103902967,0.00417918746,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0754215126,0.189966483,0.999699849,6.67333514e-17
0.4,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705916024,9.55588492e-05,0.000649302924,0.708295233,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00120298183,-0.00601304163,-0.00180423465,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00120298183,-0.00601304163,-0.00180423465,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0752061043,0.192596943,0.999891509,6.67333514e-17
0.410000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705920559,9.49060025e-05,0.00063788099,0.708290724,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00626899857,0.00369903796,-0.00587915721,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00626899857,0.00369903796,-0.00587915721,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0739003944,0.191863277,0.999944904,6.67333514e-17
0.42,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705915646,8.60005514e-05,0.000648172432,0.708295612,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000596035759,0.00224914009,-0.000936676641,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000596035759,0.00224914009,-0.000936676641,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.074926027,0.192658335,0.999967908,6.67333514e-17
0.430000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705911749,7.69380445e-05,0.000648530021,0.708299496,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000102794493,-0.000775289036,0.00101640912,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000102794493,-0.000775289036,0.00101640912,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0748372119,0.1932889,0.999770255,6.67333514e-17
0.44,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705911487,8.0184733e-05,0.00065368074,0.708299752,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00333511835,0.000421715598,0.00240093657,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00333511835,0.000421715598,0.00240093657,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0754677565,0.19333124,0.999999968,6.67333514e-17
0.450000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.70591197,8.58918641e-05,0.000648441579,0.708299275,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00732705342,-0.00204364124,-0.00403931472,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00732705342,-0.00204364124,-0.00403931472,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0749549646,0.193252943,0.999924088,6.67333514e-17
0.46,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705917311,8.09380265e-05,0.000642358038,0.708293958,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00307109969,-0.0025289269,-0.0019849904,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.00307109969,-0.0025289269,-0.0019849904,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0741908332,0.192388921,0.999991032,6.67333514e-17
0.470000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705921683,7.56107706e-05,0.0006348672,0.708289607,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000780277652,-0.00257510871,-0.00176129708,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.000780277652,-0.00257510871,-0.00176129708,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0732645599,0.191681669,0.999922315,6.67333514e-17
0.48,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705921367,8.05372721e-05,0.000628190308,0.708289929,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00338054231,-0.00213170317,-0.00138599029,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00338054231,-0.00213170317,-0.00138599029,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0725744964,0.191732851,0.999825601,6.67333514e-17
0.490000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705923514,6.1291605e-05,0.000619027162,0.708287798,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000318206817,-0.00423625128,-0.000933312298,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.000318206817,-0.00423625128,-0.000933312298,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0712821523,0.191385664,0.999980962,6.67333514e-17
0.5,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705921561,4.58492661e-05,0.000611904153,0.708289753,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00172654442,-0.00054442142,-0.00104052865,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,0.00172654442,-0.00054442142,-0.00104052865,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0703156155,0.191701971,0.999968342,6.67333514e-17
0.510000001,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.7059379,2.57889944e-05,0.000598355988,0.708273481,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.0105499901,0.000360001315,0.00183598376,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,-0.0105499901,0.000360001315,0.00183598376,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0686302043,0.189058688,0.999999734,6.67333514e-17
0.52,DISARM,-7.85868128e-19,4.01576786e-19,0.194999217,0.705946888,2.25900532e-05,0.000599937687,0.708264521,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,7.85585022e-05,-0.00234558243,-0.00508569437,-7.85868128e-19,4.01576786e-19,0.194999217,-1.21705168e-18,-2.2869598e-18,7.65596668e-06,7.85585022e-05,-0.00234558243,-0.00508569437,0,0,0,0,0,1500,1500,1000,1500,1000,0,0,0,0,0,0.0687965179,0.187604509,0.999855534,6.67333514e-17
