t,mode,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,ref_p_x,ref_p_y,ref_p_z,ref_v_x,ref_v_y,ref_v_z,ref_w_x,ref_w_y,ref_w_z,ref_thrust,cmd_thrust,cmd_w_x,cmd_w_y,cmd_w_z,rc_a,rc_e,rc_t,rc_r,rc_aux1,has_reference,in_trajectory,est_p_x,est_p_y,est_p_z,ahrs_tilt_err_deg,ahrs_yaw_err_deg,ahrs_acc_weight,msp_tilt_err_deg
24.04,FLIGHT,133.35082,-28.0228175,1.14015045,0.126425564,-0.551990498,0.0830124943,0.820019507,-16.4272841,-37.3656185,0.0152433526,0.557014524,0.0247264764,-0.231160135,133.200498,-28.040178,1.19499922,-16.4212041,-37.2713325,0,0.568357556,0.040961681,-0.232539525,25.9050949,29.5895246,0.57713178,0.0394810031,-0.23040112,1577,1512,1718,1456,2000,1,1,133.35082,-28.0228175,1.14015045,nan,nan,nan,nan
24.05,FLIGHT,133.18529,-28.3960658,1.1403017,0.128963957,-0.551867584,0.0847284289,0.819531305,-16.6557617,-37.2911941,0.0150508856,0.577016744,0.0435561482,-0.238276908,133.029208,-28.4105221,1.19499922,-16.6486688,-37.1928637,0,0.568703934,0.0408412101,-0.23241121,25.9309651,29.6094171,0.573074346,0.035976491,-0.234169231,1577,1511,1718,1456,2000,1,1,133.18529,-28.3960658,1.1403017,nan,nan,nan,nan
24.06,FLIGHT,133.017476,-28.7685601,1.14045161,0.1314554,-0.551718494,0.0864395622,0.819057008,-16.8841658,-37.2150702,0.0149088781,0.563901145,0.0189482372,-0.22627975,132.857917,-28.7808662,1.19499922,-16.8761335,-37.1143949,0,0.569050311,0.0407207393,-0.232282895,25.9568354,29.613811,0.576655748,0.0409770376,-0.227726156,1577,1513,1718,1457,2000,1,1,133.017476,-28.7685601,1.14045161,nan,nan,nan,nan
24.07,FLIGHT,132.847379,-29.1402859,1.14060076,0.133985804,-0.551569596,0.0881680964,0.81856287,-17.1124671,-37.1375276,0.0149803644,0.576382773,0.0425873183,-0.236393663,132.686627,-29.1512103,1.19499922,-17.1035982,-37.0359261,0,0.569396689,0.0406002685,-0.23215458,25.9827056,29.6561892,0.57564288,0.0394754834,-0.233222357,1577,1512,1719,1456,2000,1,1,132.847379,-29.1402859,1.14060076,nan,nan,nan,nan
24.08,FLIGHT,132.675001,-29.5112279,1.14074933,0.136506009,-0.551388492,0.0898957027,0.818080438,-17.3402671,-37.0585613,0.0147453007,0.575124671,0.0161669819,-0.228520126,132.515337,-29.5215544,1.19499922,-17.3310629,-36.9574574,0,0.569743066,0.0404797977,-0.232026265,26.0085758,29.6482425,0.574859234,0.0435844379,-0.228768694,1577,1513,1719,1457,2000,1,1,132.675001,-29.5112279,1.14074933,nan,nan,nan,nan
24.09,FLIGHT,132.500344,-29.881371,1.1408985,0.139020648,-0.551237283,0.0916408519,0.817565087,-17.5683582,-36.9778306,0.0151083869,0.574603798,0.048757385,-0.228699563,132.344046,-29.8918985,1.19499922,-17.5585276,-36.8789886,0,0.570089444,0.0403593268,-0.23189795,26.034446,29.685799,0.576308281,0.0403081404,-0.229199204,1577,1512,1719,1456,2000,1,1,132.500344,-29.881371,1.1408985,nan,nan,nan,nan
24.1,FLIGHT,132.323411,-30.2507002,1.14104792,0.141520972,-0.551064414,0.0933939959,0.817054091,-17.7955319,-36.8959746,0.0148082356,0.579701005,0.0215001108,-0.222373184,132.172756,-30.2622426,1.19499922,-17.7859922,-36.8005198,0,0.570435822,0.040238856,-0.231769635,26.0603163,29.7003154,0.574565631,0.0454126526,-0.225470912,1577,1514,1719,1457,2000,1,1,132.323411,-30.2507002,1.14104792,nan,nan,nan,nan
24.11,FLIGHT,132.144202,-30.6191998,1.14119889,0.143996358,-0.550912632,0.0951535615,0.816520741,-18.0233843,-36.8120735,0.0153553905,0.571727166,0.0496673127,-0.229336713,131.998713,-30.6315656,1.19499922,-18.013145,-36.7202377,0,0.570781488,0.0401187832,-0.231641709,26.0861605,29.7029758,0.576171866,0.0402975758,-0.229322063,1577,1512,1719,1456,2000,1,1,132.144202,-30.6191998,1.14119889,nan,nan,nan,nan
24.12,FLIGHT,131.962723,-30.9868556,1.14135027,0.146526428,-0.550743017,0.0968688832,0.815983183,-18.2498036,-36.7273235,0.0149689769,0.576733188,0.0245737143,-0.240804909,131.810522,-30.9956413,1.19499922,-18.238695,-36.6306378,0,0.571123498,0.040000756,-0.231515783,26.111871,29.744123,0.576490761,0.0476875676,-0.234370322,1577,1514,1720,1456,2000,1,1,131.962723,-30.9868556,1.14135027,nan,nan,nan,nan
24.13,FLIGHT,131.778975,-31.353652,1.14150312,0.149054433,-0.550604573,0.0985632938,0.815415635,-18.4770337,-36.6404419,0.0155239142,0.569184908,0.0506812887,-0.23788837,131.622332,-31.3597172,1.19499922,-18.464245,-36.5410379,0,0.571465509,0.0398827288,-0.231389856,26.1375815,29.730299,0.57740944,0.0405918665,-0.233085846,1577,1512,1720,1456,2000,1,1,131.778975,-31.353652,1.14150312,nan,nan,nan,nan
24.14,FLIGHT,131.592963,-31.7195755,1.14165574,0.15158902,-0.550428246,0.100264363,0.814859849,-18.7027643,-36.5527702,0.0150772933,0.574761075,0.0232290975,-0.243719171,131.434142,-31.7237929,1.19499922,-18.6897949,-36.451438,0,0.571807519,0.0397647016,-0.231263929,26.163292,29.780605,0.578980837,0.0495877373,-0.235413035,1577,1515,1720,1456,2000,1,1,131.592963,-31.7195755,1.14165574,nan,nan,nan,nan
24.15,FLIGHT,131.404687,-32.08461,1.14181,0.154124871,-0.550270121,0.101952163,0.814281324,-18.929498,-36.4628904,0.0156839002,0.571262241,0.0475584979,-0.24183668,131.245952,-32.0878687,1.19499922,-18.9153449,-36.3618381,0,0.57214953,0.0396466744,-0.231138003,26.1890026,29.7909693,0.580484204,0.0452790331,-0.23475412,1578,1514,1720,1456,2000,1,1,131.404687,-32.08461,1.14181,nan,nan,nan,nan
24.16,FLIGHT,131.214153,-32.448741,1.14196511,0.156644935,-0.550089862,0.103650727,0.813707586,-19.1548113,-36.3721309,0.0153832317,0.569674071,0.0272877146,-0.232612734,131.057762,-32.4519445,1.19499922,-19.1408949,-36.2722381,0,0.57249154,0.0395286471,-0.231012076,26.2147131,29.8009895,0.581482192,0.0491130701,-0.229467274,1578,1515,1720,1456,2000,1,1,131.214153,-32.448741,1.14196511,nan,nan,nan,nan
24.17,FLIGHT,131.021362,-32.8119534,1.14212206,0.159129967,-0.549939643,0.105373871,0.813105399,-19.3806582,-36.2794416,0.0158870856,0.576633282,0.0542768558,-0.224147965,130.869572,-32.8160203,1.19499922,-19.3664448,-36.1826382,0,0.572833551,0.0394106199,-0.230886149,26.2404236,29.8340937,0.581409406,0.0447492969,-0.225663216,1578,1513,1721,1457,2000,1,1,131.021362,-32.8119534,1.14212206,nan,nan,nan,nan
24.18,FLIGHT,130.82632,-33.1742338,1.14227898,0.161607591,-0.549765633,0.107141489,0.812503192,-19.6052538,-36.1857155,0.0155608079,0.576075212,0.0332504729,-0.227867865,130.681382,-33.1800961,1.19499922,-19.5919948,-36.0930383,0,0.573175561,0.0392925927,-0.230760222,26.2661342,29.8262103,0.579827834,0.0459590285,-0.226986405,1578,1514,1721,1457,2000,1,1,130.82632,-33.1742338,1.14227898,nan,nan,nan,nan
24.19,FLIGHT,130.62903,-33.5355669,1.1424364,0.164097573,-0.549605963,0.108947936,0.811871676,-19.8300632,-36.0902554,0.0158347622,0.593999627,0.0572490192,-0.222894915,130.481419,-33.5391778,1.19499922,-19.8157928,-35.9955975,0,0.5735145,0.0391762548,-0.23063595,26.2917281,29.874322,0.577277196,0.0431172794,-0.225273795,1577,1513,1721,1457,2000,1,1,130.62903,-33.5355669,1.1424364,nan,nan,nan,nan
24.2,FLIGHT,130.429496,-33.8959373,1.14259373,0.166604557,-0.549426244,0.110741871,0.811239769,-20.0543768,-35.9932119,0.01569382,0.577817638,0.034863871,-0.234210777,130.276494,-33.8961542,1.19499922,-20.0388523,-35.8948512,0,0.573852144,0.039060629,-0.230512374,26.3172729,29.8856758,0.579382686,0.0466025895,-0.230332441,1578,1514,1721,1456,2000,1,1,130.429496,-33.8959373,1.14259373,nan,nan,nan,nan
24.21,FLIGHT,130.227719,-34.2553289,1.14275209,0.169133195,-0.549268242,0.112522783,0.810578179,-20.2784474,-35.8947327,0.0159017867,0.59266779,0.0593746046,-0.232882189,130.071568,-34.2531305,1.19499922,-20.2619118,-35.794105,0,0.574189787,0.0389450033,-0.230388798,26.3428178,29.9014279,0.575999286,0.0409494051,-0.230215677,1577,1513,1722,1456,2000,1,1,130.227719,-34.2553289,1.14275209,nan,nan,nan,nan
24.22,FLIGHT,130.023704,-34.6137263,1.14291058,0.171642373,-0.549091186,0.114272042,0.809925716,-20.5022203,-35.7945002,0.0158231223,0.56922658,0.0346321545,-0.235071354,129.866642,-34.6101069,1.19499922,-20.4849712,-35.6933587,0,0.574527431,0.0388293775,-0.230265223,26.3683626,29.9361347,0.581959221,0.0466939814,-0.230764304,1578,1514,1722,1456,2000,1,1,130.023704,-34.6137263,1.14291058,nan,nan,nan,nan
24.23,FLIGHT,129.817455,-34.9711152,1.14306899,0.174156872,-0.548922027,0.116015066,0.80925552,-20.7252422,-35.6931762,0.0158278404,0.586695537,0.0569854004,-0.228498362,129.661717,-34.9670833,1.19499922,-20.7080307,-35.5926124,0,0.574865075,0.0387137518,-0.230141647,26.3939074,29.930464,0.577098953,0.0389172768,-0.227917879,1577,1512,1722,1457,2000,1,1,129.817455,-34.9711152,1.14306899,nan,nan,nan,nan
24.24,FLIGHT,129.608974,-35.3274798,1.14322731,0.17661759,-0.548724757,0.117762123,0.808603395,-20.9485625,-35.5897854,0.0158712175,0.56692498,0.0326770769,-0.228055087,129.456791,-35.3240597,1.19499922,-20.9310902,-35.4918662,0,0.575202719,0.038598126,-0.230018072,26.4194523,29.9697042,0.583091804,0.045584287,-0.227047727,1578,1514,1722,1457,2000,1,1,129.608974,-35.3274798,1.14322731,nan,nan,nan,nan
24.25,FLIGHT,129.398266,-35.6828057,1.14338581,0.179117331,-0.548544725,0.119526702,0.807916477,-21.1707005,-35.485581,0.015789798,0.591774704,0.0598697785,-0.23246232,129.251865,-35.6810361,1.19499922,-21.1541497,-35.3911199,0,0.575540363,0.0384825002,-0.229894496,26.4449971,29.9865464,0.57689381,0.0382102079,-0.229681469,1577,1512,1723,1456,2000,1,1,129.398266,-35.6828057,1.14338581,nan,nan,nan,nan
24.26,FLIGHT,129.185335,-36.0370773,1.14354372,0.181630027,-0.548340314,0.121250741,0.807237073,-21.3932457,-35.3791167,0.0158075234,0.567795986,0.0291539597,-0.240767105,129.042907,-36.0360775,1.19499922,-21.3764592,-35.2876577,0,0.575876942,0.0383674501,-0.229771485,26.4705001,29.9935791,0.582069979,0.0439920915,-0.23279613,1578,1513,1723,1456,2000,1,1,129.185335,-36.0370773,1.14354372,nan,nan,nan,nan
24.27,FLIGHT,128.970187,-36.390281,1.1437004,0.18415401,-0.548138033,0.12298322,0.806540219,-21.614244,-35.2720741,0.0155405117,0.588962661,0.0561780776,-0.231761453,128.821453,-36.3851234,1.19499922,-21.5964453,-35.1757806,0,0.57621022,0.0382541834,-0.229650224,26.4958734,30.0380172,0.578619782,0.0388602688,-0.228848549,1577,1512,1723,1457,2000,1,1,128.970187,-36.390281,1.1437004,nan,nan,nan,nan
24.28,FLIGHT,128.752823,-36.7424002,1.14385654,0.186648128,-0.547912103,0.124714249,0.805854304,-21.8362604,-35.1624568,0.015707258,0.57133798,0.0285397544,-0.233367262,128.6,-36.7341693,1.19499922,-21.8164313,-35.0639034,0,0.576543499,0.0381409168,-0.229528963,26.5212467,30.0176357,0.581054362,0.0416712617,-0.228871162,1578,1513,1723,1457,2000,1,1,128.752823,-36.7424002,1.14385654,nan,nan,nan,nan
24.29,FLIGHT,128.533249,-37.0934209,1.14401204,0.189136036,-0.547688298,0.126479581,0.80515092,-22.0563877,-35.0524378,0.0153942259,0.588808885,0.0545275821,-0.223762311,128.378546,-37.0832153,1.19499922,-22.0364174,-34.9520262,0,0.576876778,0.0380276502,-0.229407702,26.54662,30.0785026,0.579697374,0.0385049601,-0.224921606,1578,1512,1724,1457,2000,1,1,128.533249,-37.0934209,1.14401204,nan,nan,nan,nan
24.3,FLIGHT,128.311469,-37.4433268,1.1441671,0.191588425,-0.547438913,0.128237347,0.804462364,-22.2776269,-34.9397375,0.015624303,0.573099734,0.0280309642,-0.224351891,128.157092,-37.4322612,1.19499922,-22.2564035,-34.840149,0,0.577210057,0.0379143835,-0.229286441,26.5719933,30.0806896,0.582847315,0.0428987748,-0.224826123,1578,1513,1724,1457,2000,1,1,128.311469,-37.4433268,1.1441671,nan,nan,nan,nan
24.31,FLIGHT,128.087487,-37.7921045,1.14432107,0.194072368,-0.547200591,0.130008136,0.803744558,-22.4966799,-34.8268417,0.0151980598,0.590156872,0.0538731891,-0.229547919,127.935639,-37.7813071,1.19499922,-22.4763895,-34.7282719,0,0.577543336,0.0378011169,-0.22916518,26.5973666,30.105202,0.579232839,0.0372235006,-0.227788849,1577,1512,1724,1457,2000,1,1,128.087487,-37.7921045,1.14432107,nan,nan,nan,nan
24.32,FLIGHT,127.861307,-38.1397369,1.14447509,0.196577395,-0.546944618,0.131760154,0.803024392,-22.7173415,-34.7109449,0.0156060266,0.581436356,0.0297616351,-0.230002781,127.714185,-38.130353,1.19499922,-22.6963756,-34.6163947,0,0.577876614,0.0376878502,-0.229043918,26.6227399,30.1246791,0.580799273,0.0424841744,-0.227286575,1578,1513,1724,1457,2000,1,1,127.861307,-38.1397369,1.14447509,nan,nan,nan,nan
24.33,FLIGHT,127.63295,-38.4862188,1.14462123,0.19904857,-0.546679733,0.133551699,0.802299745,-22.9286268,-34.5985717,0.0121329978,0.58495026,0.0514167876,-0.212036696,127.492732,-38.4793989,1.19499922,-22.9163616,-34.5045175,0,0.578209893,0.0375745836,-0.228922657,26.6481132,30.1808606,0.577225202,0.0338379666,-0.218760293,1577,1511,1725,1458,2000,1,1,127.63295,-38.4862188,1.14462123,nan,nan,nan,nan
24.34,FLIGHT,127.402526,-38.8315899,1.14471261,0.201486548,-0.546397397,0.135331887,0.80158489,-23.1363628,-34.4861295,0.00711472631,0.587017509,0.0283584548,-0.223832317,127.258508,-38.8215729,1.19499922,-23.1334749,-34.3839445,0,0.57853975,0.0374631345,-0.228803183,26.6733475,30.3271925,0.576987417,0.0402541629,-0.224348244,1577,1512,1727,1457,2000,1,1,127.402526,-38.8315899,1.14471261,nan,nan,nan,nan
24.35,FLIGHT,127.169993,-39.1758106,1.14477094,0.203960714,-0.546141416,0.13708058,0.800836122,-23.3497439,-34.3689515,0.00515074326,0.573261555,0.0536718067,-0.232926067,127.020778,-39.1618596,1.19499922,-23.3497992,-34.2609833,0,0.578868666,0.0373521845,-0.2286842,26.6985437,30.3819954,0.578340048,0.0334618797,-0.229092855,1577,1511,1727,1457,2000,1,1,127.169993,-39.1758106,1.14477094,nan,nan,nan,nan
24.36,FLIGHT,126.93531,-39.5188417,1.14481591,0.206426762,-0.545845826,0.13880962,0.800107627,-23.56564,-34.2488536,0.00412421198,0.582257873,0.0247568081,-0.225307711,126.783047,-39.5021463,1.19499922,-23.5661235,-34.1380221,0,0.579197583,0.0372412346,-0.228565217,26.7237398,30.4215402,0.577073477,0.0391563774,-0.224926786,1577,1512,1728,1457,2000,1,1,126.93531,-39.5188417,1.14481591,nan,nan,nan,nan
24.37,FLIGHT,126.698457,-39.8606552,1.14485876,0.208842565,-0.545564628,0.140502917,0.799376601,-23.7831414,-34.1258446,0.00445578757,0.555327445,0.0469526274,-0.221937868,126.545317,-39.842433,1.19499922,-23.7824477,-34.015061,0,0.579526499,0.0371302847,-0.228446234,26.7489359,30.4570771,0.585101688,0.0359408524,-0.223639551,1578,1511,1728,1457,2000,1,1,126.698457,-39.8606552,1.14485876,nan,nan,nan,nan
24.38,FLIGHT,126.45943,-40.201231,1.14490383,0.21127812,-0.545248485,0.142176934,0.798655974,-24.000615,-34.0014092,0.00464577065,0.575881563,0.0180830432,-0.230563611,126.307586,-40.1827197,1.19499922,-23.9987721,-33.8920998,0,0.579855416,0.0370193347,-0.228327251,26.7741321,30.4417077,0.580995727,0.0402461719,-0.227352915,1578,1512,1728,1457,2000,1,1,126.45943,-40.201231,1.14490383,nan,nan,nan,nan
24.39,FLIGHT,126.218229,-40.5405522,1.14495376,0.213698033,-0.544933559,0.143845557,0.797927956,-24.2176485,-33.8752674,0.0052050504,0.553686949,0.0380895584,-0.222044543,126.069856,-40.5230064,1.19499922,-24.2150963,-33.7691386,0,0.580184332,0.0369083847,-0.228208268,26.7993282,30.4862168,0.589121947,0.0393091444,-0.223195975,1578,1512,1729,1457,2000,1,1,126.218229,-40.5405522,1.14495376,nan,nan,nan,nan
24.4,FLIGHT,125.974857,-40.8786027,1.1450098,0.216132391,-0.544583215,0.145560582,0.797200118,-24.4350901,-33.7472855,0.00601242837,0.58844689,0.0195740948,-0.221493311,125.832125,-40.8632931,1.19499922,-24.4314206,-33.6461774,0,0.580513249,0.0367974348,-0.228089285,26.8245244,30.4802917,0.581505935,0.0426779241,-0.222673284,1578,1513,1729,1457,2000,1,1,125.974857,-40.8786027,1.1450098,nan,nan,nan,nan
24.41,FLIGHT,125.72932,-41.2153688,1.14507199,0.218563053,-0.544238897,0.14729048,0.796454474,-24.6504863,-33.6186343,0.00630773696,0.565197675,0.0341015813,-0.218340894,125.589199,-41.2004644,1.19499922,-24.646362,-33.5196386,0,0.580840748,0.0366872242,-0.227971031,26.8496611,30.4997516,0.5877486,0.0410323823,-0.221200502,1578,1513,1729,1457,2000,1,1,125.72932,-41.2153688,1.14507199,nan,nan,nan,nan
24.42,FLIGHT,125.481621,-41.5508333,1.14514212,0.221007138,-0.543887977,0.149047556,0.795692491,-24.867585,-33.4870467,0.00764665873,0.590103213,0.0317486651,-0.221938269,125.335487,-41.5311678,1.19499922,-24.8584324,-33.3856724,0,0.581165306,0.0365785485,-0.227854291,26.8746746,30.5110388,0.58306732,0.0432430126,-0.223158124,1578,1513,1729,1457,2000,1,1,125.481621,-41.5508333,1.14514212,nan,nan,nan,nan
24.43,FLIGHT,125.231769,-41.8849829,1.14521934,0.223434176,-0.54355103,0.150806163,0.79491317,-25.0814434,-33.3558132,0.00774733773,0.579420984,0.0376465903,-0.220865135,125.081775,-41.8618713,1.19499922,-25.0705029,-33.2517061,0,0.581489864,0.0364698728,-0.22773755,26.8996881,30.5020269,0.584704065,0.039964856,-0.22272341,1578,1512,1729,1457,2000,1,1,125.231769,-41.8849829,1.14521934,nan,nan,nan,nan
24.44,FLIGHT,124.979766,-42.2178012,1.14530463,0.225922595,-0.543235992,0.152535129,0.794094876,-25.2973417,-33.2210934,0.00913839158,0.583769203,0.0437344835,-0.244968973,124.828063,-42.1925746,1.19499922,-25.2825733,-33.1177399,0,0.581814422,0.0363611972,-0.227620809,26.9247016,30.5342505,0.585966391,0.0424209595,-0.234698994,1578,1513,1729,1456,2000,1,1,124.979766,-42.2178012,1.14530463,nan,nan,nan,nan
24.45,FLIGHT,124.725623,-42.5492765,1.1453959,0.228427732,-0.54291733,0.154282446,0.793258137,-25.5099108,-33.0870763,0.00916065435,0.600475743,0.0430084036,-0.227754329,124.574351,-42.5232781,1.19499922,-25.4946437,-32.9837736,0,0.582138981,0.0362525215,-0.227504069,26.9497152,30.5468542,0.581915656,0.0404094451,-0.226289051,1578,1512,1729,1457,2000,1,1,124.725623,-42.5492765,1.1453959,nan,nan,nan,nan
24.46,FLIGHT,124.469346,-42.8793921,1.14549362,0.230840616,-0.542607113,0.156030049,0.792429653,-25.7238494,-32.9496581,0.0102053394,0.563417461,0.0482662254,-0.217428109,124.320638,-42.8539815,1.19499922,-25.7067141,-32.8498074,0,0.582463539,0.0361438458,-0.227387328,26.9747287,30.5466497,0.59058527,0.0386759549,-0.220932914,1578,1512,1729,1458,2000,1,1,124.469346,-42.8793921,1.14549362,nan,nan,nan,nan
24.47,FLIGHT,124.210944,-43.2081364,1.14559591,0.233281918,-0.54229668,0.157788437,0.791578592,-25.9354261,-32.8125872,0.0102985919,0.606159344,0.0491423555,-0.230171348,124.066926,-43.1846849,1.19499922,-25.9187845,-32.7158411,0,0.582788097,0.0360351702,-0.227270587,26.9997422,30.578641,0.582035027,0.0380189859,-0.22739221,1578,1512,1730,1457,2000,1,1,124.210944,-43.2081364,1.14559591,nan,nan,nan,nan
24.48,FLIGHT,123.950424,-43.5354945,1.14570218,0.235720111,-0.541985793,0.159532184,0.790719237,-26.1471734,-32.6729044,0.0108207809,0.566697903,0.047488977,-0.224096466,123.813214,-43.5153883,1.19499922,-26.130855,-32.5818749,0,0.583112655,0.0359264945,-0.227153847,27.0247557,30.5547088,0.589180423,0.0344891305,-0.223919634,1578,1511,1730,1457,2000,1,1,123.950424,-43.5354945,1.14570218,nan,nan,nan,nan
24.49,FLIGHT,123.687793,-43.8614531,1.14581157,0.238218556,-0.541644611,0.161332206,0.789838562,-26.3579935,-32.532482,0.0110846564,0.619725086,0.0459856046,-0.229067889,123.545962,-43.837089,1.19499922,-26.3387289,-32.438479,0,0.583433444,0.0358197508,-0.227039016,27.0496065,30.6057694,0.578586913,0.0362938941,-0.226717682,1577,1511,1730,1457,2000,1,1,123.687793,-43.8614531,1.14581157,nan,nan,nan,nan
24.5,FLIGHT,123.423057,-44.1859954,1.14592445,0.240657602,-0.541294917,0.16311801,0.788971638,-26.5681082,-32.3900548,0.0114297325,0.572408498,0.044521582,-0.217329854,123.276607,-44.1573922,1.19499922,-26.5459514,-32.2936193,0,0.583753649,0.0357133071,-0.226924482,27.0744321,30.6007442,0.587226963,0.0338233577,-0.220646103,1578,1511,1730,1458,2000,1,1,123.423057,-44.1859954,1.14592445,nan,nan,nan,nan
24.51,FLIGHT,123.156221,-44.5091065,1.14604087,0.243100837,-0.54091557,0.164917034,0.788108305,-26.7779826,-32.2462114,0.0118366249,0.605241709,0.036132427,-0.226032116,123.007253,-44.4776953,1.19499922,-26.7531739,-32.1487596,0,0.584073854,0.0356068634,-0.226809948,27.0992577,30.618869,0.580610085,0.0361545068,-0.225209238,1578,1511,1730,1457,2000,1,1,123.156221,-44.5091065,1.14604087,nan,nan,nan,nan
24.52,FLIGHT,122.887293,-44.8307715,1.14616052,0.245556456,-0.540525564,0.16667817,0.787243628,-26.98659,-32.101084,0.0120845749,0.585802516,0.0380616849,-0.220358916,122.737899,-44.7979985,1.19499922,-26.9603965,-32.0038999,0,0.584394058,0.0355004196,-0.226695415,27.1240833,30.6434279,0.585161055,0.0363022937,-0.222450891,1578,1511,1731,1457,2000,1,1,122.887293,-44.8307715,1.14616052,nan,nan,nan,nan
24.53,FLIGHT,122.616281,-45.1509765,1.14628316,0.247995997,-0.54009973,0.16848229,0.786386664,-27.1948195,-31.9543553,0.0123960455,0.600410593,0.0284096615,-0.214969968,122.468544,-45.1183016,1.19499922,-27.167619,-31.8590403,0,0.584714263,0.0353939759,-0.226580881,27.1489089,30.6235397,0.579813969,0.0361300246,-0.219788901,1578,1511,1730,1458,2000,1,1,122.616281,-45.1509765,1.14628316,nan,nan,nan,nan
24.54,FLIGHT,122.343193,-45.4697073,1.14640869,0.250462293,-0.539675274,0.170287768,0.785507043,-27.4020976,-31.8062948,0.0127257044,0.605739245,0.0402376876,-0.222939059,122.19919,-45.4386048,1.19499922,-27.3748415,-31.7141806,0,0.585034467,0.0352875322,-0.226466347,27.1737345,30.6680661,0.578527224,0.0363299918,-0.223870056,1577,1511,1731,1457,2000,1,1,122.343193,-45.4697073,1.14640869,nan,nan,nan,nan
24.55,FLIGHT,122.068035,-45.7869479,1.14653767,0.252919078,-0.539246815,0.172080574,0.784622896,-27.6087056,-31.6565809,0.013017834,0.589811137,0.0300261401,-0.225296814,121.929836,-45.758908,1.19499922,-27.582064,-31.5693209,0,0.585354672,0.0351810885,-0.226351813,27.19856,30.6601431,0.579212957,0.0366789999,-0.224587057,1577,1511,1731,1457,2000,1,1,122.068035,-45.7869479,1.14653767,nan,nan,nan,nan
24.56,FLIGHT,121.790815,-46.1026841,1.14666986,0.255365837,-0.538822299,0.173873406,0.783726265,-27.8145856,-31.505518,0.0133749335,0.603267464,0.0401907424,-0.224846893,121.654284,-46.0746589,1.19499922,-27.7870761,-31.4200954,0,0.585673111,0.0350755342,-0.226238161,27.2233072,30.6800698,0.576056802,0.035368112,-0.224660898,1577,1511,1731,1457,2000,1,1,121.790815,-46.1026841,1.14666986,nan,nan,nan,nan
24.57,FLIGHT,121.511541,-46.4169011,1.14680505,0.257787151,-0.538417021,0.175594847,0.782827788,-28.0195275,-31.352893,0.0136491378,0.566855882,0.0360259629,-0.225806667,121.369671,-46.3837545,1.19499922,-27.9888566,-31.264487,0,0.585988968,0.0349712802,-0.226125799,27.2479398,30.6976693,0.584495849,0.0365336462,-0.224740545,1578,1511,1731,1457,2000,1,1,121.511541,-46.4169011,1.14680505,nan,nan,nan,nan
24.58,FLIGHT,121.230221,-46.7295849,1.14694309,0.260188969,-0.538012348,0.17729449,0.781927796,-28.2238345,-31.19904,0.013899532,0.58442864,0.0345035241,-0.22951664,121.085058,-46.69285,1.19499922,-28.1906371,-31.1088786,0,0.586304825,0.0348670263,-0.226013437,27.2725724,30.6821758,0.581024904,0.0348867549,-0.226608074,1578,1511,1731,1457,2000,1,1,121.230221,-46.7295849,1.14694309,nan,nan,nan,nan
24.59,FLIGHT,120.946864,-47.0407222,1.14708336,0.26256795,-0.537610551,0.178973655,0.781025863,-28.4272052,-31.0437315,0.0141484881,0.567797965,0.0421300675,-0.22097414,120.800446,-47.0019455,1.19499922,-28.3924176,-30.9532702,0,0.586620682,0.0347627723,-0.225901075,27.2972049,30.7284058,0.588441977,0.0355480273,-0.222588986,1578,1511,1732,1457,2000,1,1,120.946864,-47.0407222,1.14708336,nan,nan,nan,nan
24.6,FLIGHT,120.661478,-47.3503012,1.14722476,0.264988542,-0.537180369,0.180687476,0.780109197,-28.6295095,-30.887511,0.0140999454,0.591735926,0.027792579,-0.230558673,120.515833,-47.311041,1.19499922,-28.594198,-30.7976619,0,0.58693654,0.0346585183,-0.225788713,27.3218375,30.7303016,0.583373972,0.0373271848,-0.227260474,1578,1512,1732,1457,2000,1,1,120.661478,-47.3503012,1.14722476,nan,nan,nan,nan
24.61,FLIGHT,120.374072,-47.6583077,1.14736728,0.267405235,-0.536745118,0.182443686,0.779174833,-28.8314784,-30.7292966,0.0144121961,0.591612771,0.0472025316,-0.217028654,120.23122,-47.6201366,1.19499922,-28.7959785,-30.6420535,0,0.587252397,0.0345542644,-0.225676351,27.34647,30.7480411,0.583806506,0.0333807307,-0.220788463,1578,1511,1732,1458,2000,1,1,120.374072,-47.6583077,1.14736728,nan,nan,nan,nan
24.62,FLIGHT,120.084653,-47.9647268,1.14751103,0.269800515,-0.536284255,0.18422556,0.778246634,-29.0321018,-30.5702096,0.0143576041,0.591740546,0.0290260742,-0.213384295,119.946607,-47.9292321,1.19499922,-28.997759,-30.4864451,0,0.587568254,0.0344500104,-0.225563988,27.3711026,30.7692795,0.58322246,0.0367030536,-0.21869531,1578,1512,1732,1458,2000,1,1,120.084653,-47.9647268,1.14751103,nan,nan,nan,nan
24.63,FLIGHT,119.793228,-48.269543,1.14765667,0.27219482,-0.535833048,0.185994903,0.777302271,-29.2326519,-30.4089499,0.0146972745,0.59155951,0.042065284,-0.219176118,119.661995,-48.2383276,1.19499922,-29.1995395,-30.3308367,0,0.587884111,0.0343457565,-0.225451626,27.3957352,30.7511745,0.581795728,0.0317534422,-0.221743247,1578,1510,1732,1457,2000,1,1,119.793228,-48.269543,1.14765667,nan,nan,nan,nan
