segment,t,source,px,py,pz,vx,vy,vz,qw,qx,qy,qz,yaw,bgx,bgy,bgz,bax,bay,baz,covariance_t,pvarx,pvary,pvarz,vvarx,vvary,vvarz,yawvar,accepted_count,rejected_count
0,1.057566464,initial,0.0249480770314261,-0.144389234811972,-0.231994693906863,-0.19,-0.12,0.05,0.333813750112444,0.00230403407662374,-0.00419074655056408,0.942626919468243,2.460914245312,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.060709632,imu,0.0243508358254138,-0.144766413095878,-0.231837672118297,-0.190024315251689,-0.119994649142771,0.0499151737801336,0.333816407367417,0.00230452704188752,-0.00419120570112202,0.942625975200236,2.4609086109969,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.080867584,imu,0.0205207013138947,-0.147185661204129,-0.230837578467295,-0.189962643698536,-0.120121759159592,0.0492096979204017,0.333814387752453,0.00229656741310791,-0.00418029493648209,0.942626758288675,2.46091281616721,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.100881408,imu,0.0167207966125895,-0.149591449340264,-0.229860253839077,-0.189799116001204,-0.120136925644861,0.0486723213758426,0.333895033312729,0.00229307529117458,-0.00419135671007874,0.942598154604458,2.46074176296952,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.120890624,imu,0.0129244273349813,-0.151992786697272,-0.228885889674574,-0.18966142619324,-0.119915903661889,0.0486673856213978,0.333905057791346,0.00228769627817567,-0.00418880951823729,0.942594627982738,2.46072046725709,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.140904448,imu,0.00912712034105579,-0.154392856390748,-0.227913568064313,-0.189848687015662,-0.119834561132878,0.0484297259254468,0.333938215844131,0.00228986027340955,-0.00418742908810065,0.942582882284841,2.46065010803673,0.000251947623831256,-7.56491204119811e-05,0.00204169303747949,0,0,0,1.057566464,1.380625,1.380625,4,0.179776,0.179776,0.179776,0.0558446143533386,0,0
0,1.157751808,gps_accepted,0.0262515698836501,-0.157815197070893,-0.244929086308797,0.0468168654893445,-0.0387732155887933,0.0293856876087869,0.333353526426387,0.0199404593811067,0.00980036963438581,0.942540056047377,2.46120760084281,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.160913664,imu,0.0264016810141287,-0.157937087409229,-0.244836230768856,0.0481343494202337,-0.0383290663621963,0.0293504681039311,0.333358965364035,0.0199408184824438,0.00980274688547949,0.942538100091009,2.4611959794645,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.181051136,imu,0.0274566795312978,-0.158682074107425,-0.244249750003263,0.0565521745925327,-0.0357223418365052,0.0288714609346311,0.333340792280431,0.0199363241929632,0.0098068473745751,0.942544579807289,2.46123468068782,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.201060608,imu,0.0286709449114812,-0.159371091301911,-0.243673610397285,0.0649132657560072,-0.0330509512897359,0.0287070933243444,0.333350969650469,0.0199402305809216,0.00980800035603894,0.942540885779756,2.46121284301612,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.221070592,imu,0.0300516254995702,-0.16000396751669,-0.243099486900086,0.0730752846024945,-0.0302860711727072,0.0285158129936398,0.33334431194032,0.0199316744678749,0.00980781595293952,0.942543423294744,2.46122744082898,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.241084928,imu,0.0315942942038743,-0.160580463416195,-0.242533054791918,0.0811018293211403,-0.0273727213619186,0.0281390757074288,0.333321890012782,0.0199297863915652,0.00981531524110171,0.942551314698256,2.46127492838448,0.000204240987229322,-4.57135389241774e-05,0.00203905608062417,0.000610999956006454,0.000972592806882983,9.21764722397427e-05,1.157751808,0.689891602160652,0.689891602160635,2.00016691203527,0.0705829932830816,0.0705829793121157,0.0698374458506528,0.0211251101343047,1,0
0,1.257942784,gps_accepted,0.0275426949361278,-0.172410826803269,-0.257971822090279,0.00903508603960687,-0.0549933089422022,0.0296021856020028,0.333950415841257,0.00812395731088745,-0.000190825509678967,0.942555613564891,2.46054713267393,0.000293180814099832,-9.74177520284017e-05,0.00204670213549011,0.000213654744505849,0.000291258456475865,0.000121276147860114,1.257942784,0.460189430387082,0.460189439927621,1.33383096713716,0.0777394919505306,0.0777822887701395,0.0513559261646643,0.0124538731174315,2,0
0,1.261095168,imu,0.0275719597569114,-0.172583941855952,-0.257878529033095,0.00953189248716909,-0.0548394322186773,0.0295909132407891,0.333952936573451,0.00812559038744261,-0.000188800079786719,0.942554706788606,2.46054173225152,0.000293180814099832,-9.74177520284017e-05,0.00204670213549011,0.000213654744505849,0.000291258456475865,0.000121276147860114,1.257942784,0.460189430387082,0.460189439927621,1.33383096713716,0.0777394919505306,0.0777822887701395,0.0513559261646643,0.0124538731174315,2,0
0,1.2812096,imu,0.0277921320894508,-0.173677564085618,-0.257285659934871,0.0122963223514069,-0.0539197756315702,0.0293158427926404,0.333934092314056,0.00812522223426416,-0.000185318609455926,0.94256138707834,2.46058168119465,0.000293180814099832,-9.74177520284017e-05,0.00204670213549011,0.000213654744505849,0.000291258456475865,0.000121276147860114,1.257942784,0.460189430387082,0.460189439927621,1.33383096713716,0.0777394919505306,0.0777822887701395,0.0513559261646643,0.0124538731174315,2,0
0,1.3012224,imu,0.0280641024940173,-0.174747707083329,-0.256699860868986,0.0148535508886506,-0.0530901002438163,0.0291231663072736,0.333956625461709,0.0081227600951253,-0.00017618782348908,0.94255342662181,2.46053378836088,0.000293180814099832,-9.74177520284017e-05,0.00204670213549011,0.000213654744505849,0.000291258456475865,0.000121276147860114,1.257942784,0.460189430387082,0.460189439927621,1.33383096713716,0.0777394919505306,0.0777822887701395,0.0513559261646643,0.0124538731174315,2,0
0,1.321237248,imu,0.0283862480231837,-0.175803865068479,-0.256119059237131,0.0172931753583053,-0.0524929171895213,0.0289452303265201,0.333983100384377,0.00811151962641675,-0.000174697365897081,0.942544142938579,2.46047776566056,0.000293180814099832,-9.74177520284017e-05,0.00204670213549011,0.000213654744505849,0.000291258456475865,0.000121276147860114,1.257942784,0.460189430387082,0.460189439927621,1.33383096713716,0.0777394919505306,0.0777822887701395,0.0513559261646643,0.0124538731174315,2,0
