segment,t,status,nis,innovation_px,innovation_py,innovation_pz,innovation_vx,innovation_vy,innovation_vz,innovation_yaw,gps_px,gps_py,gps_pz,gps_vx,gps_vy,gps_vz,gps_yaw,post_px,post_py,post_pz,post_vx,post_vy,post_vz,post_yaw,covariance_t,pvarx,pvary,pvarz,vvarx,vvary,vvarz,yawvar,accepted_count,rejected_count
0,1.1,accepted,0.000264403190351831,0.0163563159570209,-0.000467432376097864,1.70660296754705e-07,-0.012997017818841,-0.00871955430572297,6.03374466650412e-06,-1.2305418010429e-07,0.0168294196961579,0,0,0,0,0,0.01,0.00834754762356693,1.56922631488364e-05,4.59280669196135e-08,0.00679960906541891,0.00427648201545996,-2.99132452389261e-06,0.0100001137157186,1.1,0.501246883506278,0.501246883339871,0.501246883344985,0.508215350601002,0.508214926886317,0.508214647834736,0.0171460233321031,1,0
0,1.2,accepted,0.000370622088615295,0.0082773515842133,-0.000606755202795878,6.79498293431968e-07,-0.0214286431633825,-0.00596482981198039,1.10755569405165e-05,-7.09285635260015e-08,0.0181859485365136,0,0,0,0,0,0.02,0.0119728973364147,0.000201428493250175,9.23802000428947e-08,0.0138445834547963,0.00375562379799637,3.05102633752591e-06,0.0199999627475595,1.2,0.33665447984704,0.336654480232012,0.336654949639223,0.366941839090434,0.366944000645445,0.335384888931212,0.0109178466005164,2,0
0,1.3,accepted,9.66038627287586e-05,-0.0101861746847663,-0.000229120278324189,5.90854009794124e-07,-0.00295322793765219,0.00480151541702986,2.63996272858188e-05,2.61401024699917e-06,0.00282240016119734,0,0,0,0,0,0.03,0.0102880915736739,0.000360009140547588,5.95232941286281e-07,0.00160717510553051,-0.00327553689823393,-1.86308270787613e-05,0.0299982555976379,1.3,0.255636133673108,0.25563613781663,0.255578819530797,0.31969230236183,0.319692907285521,0.249449213298741,0.00801985170738784,3,0
0,1.4,accepted,0.000896517948074766,-0.024639625841848,0.00068919496685599,5.23052817733332e-06,0.0149334876902719,0.0181881328173853,0.000102060347559852,6.13409317132274e-06,-0.0151360499061586,0,0,0,0,0,0.04,0.00504420001863101,0.000268602053175772,-7.69206749814675e-07,-0.0114454924088218,-0.0125654226882651,-5.73074989113191e-05,0.0399961177484396,1.4,0.208120715833694,0.208120716652562,0.207876797111873,0.307441610295812,0.307442514341066,0.197946641372393,0.0063517663328489,4,0
0,1.5,accepted,0.000902431583889045,-0.0232506436007762,0.00166069264538136,9.14730543526697e-06,0.0038637109943878,0.0251851897401275,0.000102373049971321,4.98894450209203e-06,-0.0191784854932628,0,0,0,0,0,0.05,0.00014032323294369,-0.000105271236711688,-2.57778400695945e-06,-0.00384605284438319,-0.0173997614787342,-5.10377797239066e-05,0.049997170430943,1.5,0.177425638857882,0.177425629899046,0.176830533503913,0.305823864358708,0.305821243508072,0.163575579862049,0.0052744310327314,5,0
0,1.6,accepted,0.000461614768660645,-0.0062329161230015,0.00213478309181521,7.72213892119869e-06,-0.0120908368365035,0.0219963324172185,4.86339203048651e-05,-7.09158386923148e-07,-0.00558830996397852,0,0,0,0,0,0.06,-0.000995862589440921,-0.000589656720861476,-2.76277153441076e-06,0.00807133695775936,-0.0151908118123009,-4.40166157030531e-06,0.060002116477053,1.6,0.156373309907017,0.156373286576095,0.15527063860345,0.304049469551508,0.304045759350884,0.138989270784125,0.00452733785858681,6,0
0,1.7,accepted,0.00027185205736625,0.0134628423730772,0.00201967648687706,2.36635594965113e-06,-0.00102109703184678,0.0127159336856975,-1.35066608932793e-05,-6.00189004788809e-06,0.0131397319743758,0,0,0,0,0,0.07,0.00151898329995387,-0.000977576153431666,-1.04093681048893e-06,0.00151725072101882,-0.0087983130404899,2.42358791099792e-05,0.0700050115685943,1.7,0.141339961871847,0.141339919656163,0.139608986319098,0.298639963641042,0.29863618424961,0.120524469646165,0.00398435103822582,7,0
0,1.8,accepted,0.000481076785132611,0.019085426058685,0.00158723618395149,-2.50120565165747e-06,0.0165723305739282,0.00327647145365142,-4.59201500352482e-05,-5.97997145401763e-06,0.0197871649324676,0,0,0,0,0,0.08,0.00423602624153906,-0.00117333967626151,2.21006576643941e-07,-0.0105666172425651,-0.00222727111055767,5.44494371127597e-05,0.0800036970332443,1.8,0.130288597825493,0.130288553270889,0.127849772040553,0.28959018950456,0.289588268692909,0.106170379039288,0.00357689356574125,8,0
0,1.9,accepted,5.72638574632469e-05,0.00510073544679999,0.00113575615345648,-6.22953375105858e-06,0.00674314298063716,-0.00253217104588106,-6.05897790911518e-05,-3.04147975034585e-06,0.00824236970483513,0,0,0,0,0,0.09,0.00421024501955443,-0.00116485989272464,2.74564349902093e-06,-0.00453064978719251,0.00190333076790165,5.66613916456597e-05,0.0900022958849481,1.9,0.121985808363443,0.121985766094883,0.118794034258466,0.278036070475839,0.278033927460164,0.0947083808444691,0.00326439916317052,9,0
